account_id,future_liquidation_count,future_borrow_count,future_repay_count,future_failed_tx_ratio,risk_label,risk_label_id
552,0.0,0.0,2.0,0.0,LOW,0
553,1.0,1.0,2.0,0.0,MEDIUM,1
554,0.0,1.0,5.0,0.0,LOW,0
555,0.0,0.0,0.0,0.0,LOW,0
556,0.0,0.0,0.0,0.2,HIGH,2
557,0.0,0.0,3.0,0.0,LOW,0
558,0.0,0.0,9.0,0.08333333333333333,LOW,0
559,0.0,1.0,0.0,0.0,LOW,0
560,0.0,0.0,7.0,0.0,LOW,0
561,0.0,1.0,2.0,0.0,LOW,0
562,1.0,1.0,0.0,0.0,MEDIUM,1
563,0.0,1.0,4.0,0.0,LOW,0
564,1.0,5.0,0.0,0.0,MEDIUM,1
565,0.0,0.0,0.0,0.0,LOW,0
566,2.0,4.0,0.0,0.14285714285714285,HIGH,2
567,0.0,0.0,5.0,0.0,LOW,0
568,0.0,0.0,4.0,0.0,LOW,0
569,0.0,0.0,0.0,0.0,LOW,0
570,0.0,0.0,0.0,0.25,HIGH,2
571,0.0,0.0,4.0,0.2,HIGH,2
572,0.0,0.0,4.0,0.0,LOW,0
573,0.0,1.0,9.0,0.0,LOW,0
574,1.0,3.0,0.0,0.2857142857142857,HIGH,2
575,0.0,1.0,2.0,0.0,LOW,0
576,1.0,1.0,5.0,0.0,MEDIUM,1
577,0.0,0.0,0.0,0.0,LOW,0
578,0.0,0.0,4.0,0.0,LOW,0
579,0.0,0.0,3.0,0.16666666666666666,MEDIUM,1
580,1.0,0.0,0.0,0.16666666666666666,MEDIUM,1
581,0.0,0.0,0.0,0.0,LOW,0
582,0.0,0.0,5.0,0.0,LOW,0
583,0.0,0.0,0.0,0.0,LOW,0
584,2.0,2.0,0.0,0.25,HIGH,2
585,0.0,1.0,5.0,0.0,LOW,0
586,0.0,0.0,3.0,0.0,LOW,0
587,1.0,2.0,2.0,0.0,MEDIUM,1
588,1.0,0.0,1.0,0.25,HIGH,2
589,0.0,1.0,0.0,0.0,LOW,0
590,0.0,0.0,5.0,0.0,LOW,0
591,1.0,2.0,1.0,0.0,MEDIUM,1
592,0.0,0.0,3.0,0.0,LOW,0
593,0.0,1.0,1.0,0.0,LOW,0
594,0.0,0.0,0.0,0.0,LOW,0
595,0.0,1.0,4.0,0.0,LOW,0
596,0.0,2.0,1.0,0.0,LOW,0
597,0.0,0.0,0.0,0.0,LOW,0
598,0.0,1.0,4.0,0.0,LOW,0
599,0.0,0.0,5.0,0.0,LOW,0
600,0.0,0.0,5.0,0.0,LOW,0
601,0.0,2.0,4.0,0.2,HIGH,2
602,0.0,0.0,6.0,0.0,LOW,0
603,0.0,1.0,1.0,0.0,LOW,0
604,0.0,1.0,5.0,0.0,LOW,0
605,0.0,0.0,4.0,0.0,LOW,0
606,0.0,1.0,6.0,0.0,LOW,0
607,1.0,1.0,1.0,0.0,MEDIUM,1
608,0.0,0.0,0.0,0.0,LOW,0
609,0.0,1.0,6.0,0.0,LOW,0
610,0.0,1.0,1.0,0.0,LOW,0
611,1.0,1.0,1.0,0.0,MEDIUM,1
612,0.0,0.0,0.0,0.25,HIGH,2
613,0.0,1.0,0.0,0.0,LOW,0
614,0.0,0.0,8.0,0.0,LOW,0
615,0.0,0.0,0.0,0.0,LOW,0
616,0.0,1.0,0.0,0.0,LOW,0
617,2.0,5.0,1.0,0.0,HIGH,2
618,0.0,0.0,0.0,0.0,LOW,0
619,0.0,0.0,7.0,0.0,LOW,0
620,0.0,1.0,6.0,0.0,LOW,0
621,0.0,0.0,5.0,0.0,LOW,0
622,0.0,0.0,7.0,0.0,LOW,0
623,0.0,0.0,4.0,0.125,MEDIUM,1
624,2.0,2.0,2.0,0.0,HIGH,2
625,0.0,0.0,7.0,0.0,LOW,0
626,0.0,2.0,4.0,0.0,LOW,0
627,1.0,1.0,5.0,0.0,MEDIUM,1
628,1.0,0.0,3.0,0.0,MEDIUM,1
629,0.0,0.0,0.0,0.0,LOW,0
630,1.0,0.0,4.0,0.0,MEDIUM,1
631,1.0,0.0,3.0,0.0,MEDIUM,1
632,1.0,2.0,0.0,0.125,MEDIUM,1
633,0.0,0.0,4.0,0.0,LOW,0
634,2.0,2.0,1.0,0.0,HIGH,2
635,0.0,0.0,2.0,0.0,LOW,0
636,1.0,1.0,1.0,0.0,MEDIUM,1
637,0.0,0.0,3.0,0.0,LOW,0
638,0.0,1.0,7.0,0.0,LOW,0
639,0.0,0.0,5.0,0.0,LOW,0
640,0.0,1.0,2.0,0.0,LOW,0
641,0.0,1.0,7.0,0.1111111111111111,MEDIUM,1
642,1.0,0.0,3.0,0.0,MEDIUM,1
643,0.0,1.0,1.0,0.0,LOW,0
644,1.0,0.0,2.0,0.0,MEDIUM,1
645,0.0,1.0,3.0,0.0,LOW,0
646,0.0,0.0,4.0,0.0,LOW,0
647,0.0,1.0,0.0,0.0,LOW,0
648,0.0,0.0,0.0,0.0,LOW,0
649,0.0,0.0,5.0,0.0,LOW,0
650,0.0,0.0,7.0,0.0,LOW,0
651,0.0,0.0,4.0,0.0,LOW,0
652,0.0,1.0,1.0,0.25,HIGH,2
653,0.0,0.0,6.0,0.0,LOW,0
654,0.0,0.0,6.0,0.0,LOW,0
655,0.0,2.0,2.0,0.125,MEDIUM,1
656,0.0,1.0,7.0,0.0,LOW,0
657,1.0,2.0,4.0,0.1,MEDIUM,1
658,0.0,1.0,1.0,0.125,MEDIUM,1
659,0.0,0.0,2.0,0.0,LOW,0
660,0.0,0.0,7.0,0.0,LOW,0
661,0.0,0.0,0.0,0.0,LOW,0
662,0.0,0.0,4.0,0.0,LOW,0
663,0.0,0.0,5.0,0.0,LOW,0
664,0.0,0.0,0.0,0.0,LOW,0
665,0.0,1.0,4.0,0.0,LOW,0
666,0.0,1.0,2.0,0.0,LOW,0
667,0.0,0.0,5.0,0.1111111111111111,MEDIUM,1
668,0.0,1.0,2.0,0.2857142857142857,HIGH,2
669,0.0,1.0,7.0,0.0,LOW,0
670,0.0,0.0,0.0,0.0,LOW,0
671,1.0,3.0,0.0,0.0,MEDIUM,1
672,0.0,1.0,5.0,0.0,LOW,0
673,0.0,1.0,0.0,0.0,LOW,0
674,0.0,0.0,6.0,0.0,LOW,0
675,0.0,0.0,5.0,0.0,LOW,0
676,0.0,1.0,3.0,0.0,LOW,0
677,0.0,1.0,4.0,0.0,LOW,0
678,0.0,1.0,4.0,0.16666666666666666,MEDIUM,1
679,2.0,2.0,0.0,0.14285714285714285,HIGH,2
680,0.0,0.0,6.0,0.0,LOW,0
681,1.0,2.0,0.0,0.14285714285714285,MEDIUM,1
682,0.0,0.0,4.0,0.14285714285714285,MEDIUM,1
683,0.0,0.0,3.0,0.0,LOW,0
684,0.0,0.0,0.0,0.0,LOW,0
685,0.0,0.0,0.0,0.0,LOW,0
686,0.0,0.0,0.0,0.0,LOW,0
687,1.0,0.0,0.0,0.0,MEDIUM,1
688,0.0,0.0,5.0,0.0,LOW,0
689,0.0,0.0,0.0,0.0,LOW,0
690,3.0,5.0,0.0,0.08333333333333333,HIGH,2
691,0.0,1.0,8.0,0.0,LOW,0
692,0.0,0.0,0.0,0.0,LOW,0
693,0.0,2.0,3.0,0.0,LOW,0
694,0.0,0.0,6.0,0.0,LOW,0
695,0.0,1.0,9.0,0.0,LOW,0
696,0.0,0.0,5.0,0.14285714285714285,MEDIUM,1
697,0.0,0.0,3.0,0.0,LOW,0
698,0.0,0.0,3.0,0.0,LOW,0
699,0.0,1.0,3.0,0.0,LOW,0
700,2.0,2.0,1.0,0.14285714285714285,HIGH,2
701,1.0,1.0,7.0,0.0,MEDIUM,1
702,0.0,1.0,5.0,0.0,LOW,0
703,0.0,0.0,0.0,0.0,LOW,0
704,0.0,0.0,0.0,0.0,LOW,0
705,0.0,0.0,4.0,0.0,LOW,0
706,0.0,0.0,8.0,0.0,LOW,0
707,0.0,0.0,6.0,0.0,LOW,0
708,0.0,1.0,1.0,0.0,LOW,0
709,2.0,3.0,0.0,0.0,HIGH,2
710,0.0,0.0,0.0,0.0,LOW,0
711,0.0,0.0,6.0,0.1111111111111111,MEDIUM,1
712,0.0,0.0,7.0,0.0,LOW,0
713,0.0,1.0,1.0,0.1111111111111111,MEDIUM,1
714,0.0,0.0,6.0,0.0,LOW,0
715,1.0,3.0,0.0,0.14285714285714285,MEDIUM,1
716,1.0,0.0,2.0,0.0,MEDIUM,1
717,2.0,2.0,2.0,0.09090909090909091,HIGH,2
718,0.0,0.0,3.0,0.0,LOW,0
719,0.0,0.0,0.0,0.0,LOW,0
720,0.0,0.0,9.0,0.09090909090909091,LOW,0
721,0.0,0.0,5.0,0.0,LOW,0
722,0.0,0.0,5.0,0.0,LOW,0
723,0.0,0.0,5.0,0.0,LOW,0
724,0.0,0.0,3.0,0.0,LOW,0
725,0.0,1.0,5.0,0.14285714285714285,MEDIUM,1
726,0.0,0.0,2.0,0.0,LOW,0
727,0.0,0.0,0.0,0.0,LOW,0
728,0.0,1.0,0.0,0.125,MEDIUM,1
729,0.0,1.0,7.0,0.0,LOW,0
730,0.0,0.0,7.0,0.0,LOW,0
731,0.0,1.0,1.0,0.0,LOW,0
732,0.0,0.0,5.0,0.0,LOW,0
733,1.0,2.0,1.0,0.125,MEDIUM,1
734,0.0,0.0,6.0,0.0,LOW,0
735,0.0,1.0,2.0,0.4,HIGH,2
736,1.0,0.0,0.0,0.0,MEDIUM,1
737,0.0,0.0,3.0,0.0,LOW,0
738,2.0,2.0,0.0,0.3333333333333333,HIGH,2
739,0.0,1.0,1.0,0.0,LOW,0
740,0.0,0.0,11.0,0.0,LOW,0
741,0.0,3.0,1.0,0.14285714285714285,MEDIUM,1
742,0.0,0.0,3.0,0.0,LOW,0
743,0.0,0.0,6.0,0.0,LOW,0
744,0.0,1.0,6.0,0.0,LOW,0
745,0.0,0.0,5.0,0.0,LOW,0
746,1.0,3.0,0.0,0.0,MEDIUM,1
747,0.0,1.0,8.0,0.0,LOW,0
748,1.0,1.0,4.0,0.0,MEDIUM,1
749,0.0,3.0,2.0,0.0,LOW,0
750,1.0,0.0,0.0,0.0,MEDIUM,1
751,0.0,0.0,0.0,0.0,LOW,0
752,0.0,1.0,11.0,0.0,LOW,0
753,0.0,0.0,3.0,0.0,LOW,0
754,0.0,1.0,2.0,0.0,LOW,0
755,2.0,4.0,0.0,0.25,HIGH,2
756,0.0,0.0,5.0,0.0,LOW,0
757,0.0,0.0,1.0,0.0,LOW,0
758,0.0,1.0,3.0,0.0,LOW,0
759,0.0,1.0,1.0,0.0,LOW,0
760,1.0,0.0,1.0,0.0,MEDIUM,1
761,0.0,1.0,4.0,0.0,LOW,0
762,0.0,0.0,0.0,0.25,HIGH,2
763,0.0,0.0,5.0,0.0,LOW,0
764,0.0,1.0,0.0,0.125,MEDIUM,1
765,0.0,0.0,6.0,0.0,LOW,0
766,0.0,0.0,0.0,0.0,LOW,0
767,0.0,1.0,0.0,0.0,LOW,0
768,0.0,1.0,2.0,0.0,LOW,0
769,0.0,0.0,0.0,0.0,LOW,0
770,1.0,2.0,2.0,0.2727272727272727,HIGH,2
771,1.0,2.0,1.0,0.3333333333333333,HIGH,2
772,0.0,1.0,8.0,0.0,LOW,0
773,0.0,1.0,9.0,0.0,LOW,0
774,0.0,0.0,0.0,0.0,LOW,0
775,0.0,0.0,0.0,0.0,LOW,0
776,1.0,1.0,1.0,0.0,MEDIUM,1
777,0.0,0.0,1.0,0.4,HIGH,2
778,1.0,2.0,1.0,0.0,MEDIUM,1
779,0.0,0.0,3.0,0.0,LOW,0
780,0.0,0.0,0.0,0.0,LOW,0
781,0.0,1.0,4.0,0.125,MEDIUM,1
782,0.0,0.0,0.0,0.0,LOW,0
783,0.0,0.0,4.0,0.0,LOW,0
784,0.0,1.0,3.0,0.0,LOW,0
785,0.0,0.0,3.0,0.2,HIGH,2
786,0.0,0.0,3.0,0.0,LOW,0
787,3.0,4.0,5.0,0.0,HIGH,2
788,1.0,2.0,1.0,0.0,MEDIUM,1
789,0.0,2.0,0.0,0.0,LOW,0
790,1.0,2.0,2.0,0.0,MEDIUM,1
791,0.0,0.0,4.0,0.0,LOW,0
792,1.0,0.0,4.0,0.0,MEDIUM,1
793,0.0,0.0,0.0,0.14285714285714285,MEDIUM,1
794,0.0,0.0,3.0,0.2,HIGH,2
795,0.0,0.0,3.0,0.0,LOW,0
796,2.0,2.0,0.0,0.14285714285714285,HIGH,2
797,0.0,0.0,5.0,0.0,LOW,0
798,0.0,1.0,0.0,0.3333333333333333,HIGH,2
799,0.0,0.0,0.0,0.0,LOW,0
800,1.0,3.0,1.0,0.1111111111111111,MEDIUM,1
801,0.0,0.0,0.0,0.0,LOW,0
802,0.0,1.0,5.0,0.0,LOW,0
803,0.0,0.0,3.0,0.14285714285714285,MEDIUM,1
804,0.0,1.0,1.0,0.0,LOW,0
805,0.0,0.0,3.0,0.0,LOW,0
806,0.0,2.0,2.0,0.0,LOW,0
807,0.0,0.0,4.0,0.0,LOW,0
808,0.0,0.0,8.0,0.09090909090909091,LOW,0
809,2.0,1.0,0.0,0.0,HIGH,2
810,0.0,0.0,7.0,0.0,LOW,0
811,0.0,0.0,7.0,0.0,LOW,0
812,0.0,1.0,7.0,0.0,LOW,0
813,0.0,0.0,0.0,0.0,LOW,0
814,0.0,0.0,8.0,0.0,LOW,0
815,0.0,0.0,4.0,0.0,LOW,0
816,1.0,1.0,0.0,0.0,MEDIUM,1
817,1.0,0.0,1.0,0.2,HIGH,2
818,0.0,0.0,0.0,0.0,LOW,0
819,0.0,1.0,2.0,0.0,LOW,0
820,0.0,0.0,1.0,0.3333333333333333,HIGH,2
821,0.0,2.0,1.0,0.25,HIGH,2
822,0.0,0.0,7.0,0.0,LOW,0
823,0.0,1.0,4.0,0.14285714285714285,MEDIUM,1
824,0.0,0.0,9.0,0.07692307692307693,LOW,0
825,0.0,1.0,2.0,0.0,LOW,0
826,0.0,0.0,2.0,0.0,LOW,0
827,1.0,3.0,0.0,0.0,MEDIUM,1
828,0.0,0.0,1.0,0.0,LOW,0
829,3.0,3.0,0.0,0.0,HIGH,2
830,0.0,1.0,3.0,0.0,LOW,0
831,0.0,0.0,1.0,0.0,LOW,0
832,0.0,0.0,3.0,0.0,LOW,0
833,0.0,0.0,2.0,0.0,LOW,0
834,1.0,0.0,6.0,0.0,MEDIUM,1
835,1.0,1.0,0.0,0.0,MEDIUM,1
836,0.0,0.0,9.0,0.0,LOW,0
837,0.0,1.0,6.0,0.0,LOW,0
838,0.0,0.0,0.0,0.0,LOW,0
839,0.0,0.0,0.0,0.0,LOW,0
840,0.0,0.0,2.0,0.0,LOW,0
841,1.0,2.0,1.0,0.2857142857142857,HIGH,2
842,0.0,0.0,8.0,0.0,LOW,0
843,1.0,1.0,4.0,0.0,MEDIUM,1
844,0.0,1.0,5.0,0.0,LOW,0
845,1.0,2.0,2.0,0.0,MEDIUM,1
846,1.0,0.0,6.0,0.0,MEDIUM,1
847,0.0,2.0,1.0,0.0,LOW,0
848,0.0,1.0,1.0,0.0,LOW,0
849,0.0,0.0,4.0,0.0,LOW,0
850,0.0,1.0,7.0,0.0,LOW,0
851,0.0,1.0,4.0,0.16666666666666666,MEDIUM,1
852,0.0,1.0,7.0,0.0,LOW,0
853,0.0,2.0,2.0,0.0,LOW,0
854,0.0,0.0,0.0,0.0,LOW,0
855,0.0,1.0,1.0,0.2,HIGH,2
856,0.0,0.0,3.0,0.0,LOW,0
857,1.0,2.0,1.0,0.14285714285714285,MEDIUM,1
858,0.0,1.0,0.0,0.16666666666666666,MEDIUM,1
859,0.0,1.0,2.0,0.125,MEDIUM,1
860,0.0,0.0,0.0,0.0,LOW,0
861,1.0,0.0,7.0,0.0,MEDIUM,1
862,0.0,1.0,4.0,0.0,LOW,0
863,0.0,0.0,6.0,0.0,LOW,0
864,0.0,0.0,0.0,0.0,LOW,0
865,0.0,0.0,8.0,0.0,LOW,0
866,0.0,1.0,9.0,0.0,LOW,0
867,0.0,0.0,4.0,0.0,LOW,0
868,0.0,0.0,6.0,0.14285714285714285,MEDIUM,1
869,0.0,1.0,3.0,0.0,LOW,0
870,0.0,1.0,2.0,0.0,LOW,0
871,1.0,1.0,1.0,0.14285714285714285,MEDIUM,1
872,0.0,1.0,5.0,0.0,LOW,0
873,1.0,1.0,1.0,0.0,MEDIUM,1
874,0.0,1.0,0.0,0.3333333333333333,HIGH,2
875,0.0,0.0,3.0,0.0,LOW,0
876,0.0,0.0,0.0,0.1,MEDIUM,1
877,1.0,1.0,1.0,0.0,MEDIUM,1
878,0.0,0.0,5.0,0.0,LOW,0
879,0.0,1.0,8.0,0.0,LOW,0
880,0.0,0.0,0.0,0.0,LOW,0
881,1.0,1.0,1.0,0.14285714285714285,MEDIUM,1
882,0.0,0.0,5.0,0.0,LOW,0
883,0.0,0.0,2.0,0.3333333333333333,HIGH,2
884,1.0,0.0,1.0,0.25,HIGH,2
885,0.0,0.0,10.0,0.0,LOW,0
886,0.0,0.0,0.0,0.0,LOW,0
887,0.0,0.0,5.0,0.0,LOW,0
888,1.0,0.0,0.0,0.0,MEDIUM,1
889,0.0,0.0,8.0,0.0,LOW,0
890,0.0,0.0,7.0,0.0,LOW,0
891,0.0,3.0,5.0,0.0,LOW,0
892,0.0,0.0,3.0,0.0,LOW,0
893,0.0,0.0,12.0,0.0,LOW,0
894,0.0,0.0,7.0,0.0,LOW,0
895,0.0,2.0,4.0,0.0,LOW,0
896,1.0,0.0,1.0,0.0,MEDIUM,1
897,0.0,0.0,0.0,0.0,LOW,0
898,0.0,1.0,0.0,0.3333333333333333,HIGH,2
899,0.0,0.0,7.0,0.0,LOW,0
900,0.0,2.0,2.0,0.0,LOW,0
901,0.0,0.0,0.0,0.0,LOW,0
902,0.0,2.0,3.0,0.0,LOW,0
903,0.0,0.0,0.0,0.0,LOW,0
904,1.0,0.0,2.0,0.0,MEDIUM,1
905,2.0,2.0,0.0,0.25,HIGH,2
906,0.0,1.0,2.0,0.0,LOW,0
907,1.0,1.0,0.0,0.0,MEDIUM,1
908,0.0,1.0,2.0,0.25,HIGH,2
909,0.0,0.0,5.0,0.0,LOW,0
910,0.0,4.0,0.0,0.0,LOW,0
911,0.0,0.0,4.0,0.0,LOW,0
912,0.0,0.0,4.0,0.0,LOW,0
913,0.0,0.0,6.0,0.0,LOW,0
914,0.0,1.0,8.0,0.0,LOW,0
915,0.0,1.0,3.0,0.0,LOW,0
916,0.0,1.0,0.0,0.0,LOW,0
917,0.0,0.0,0.0,0.0,LOW,0
918,0.0,1.0,2.0,0.0,LOW,0
919,0.0,1.0,6.0,0.0,LOW,0
920,0.0,0.0,4.0,0.0,LOW,0
921,1.0,2.0,2.0,0.0,MEDIUM,1
922,0.0,0.0,4.0,0.0,LOW,0
923,0.0,0.0,7.0,0.1,MEDIUM,1
924,0.0,0.0,6.0,0.0,LOW,0
925,0.0,1.0,6.0,0.0,LOW,0
926,1.0,1.0,0.0,0.1111111111111111,MEDIUM,1
927,0.0,0.0,11.0,0.0,LOW,0
928,2.0,2.0,1.0,0.3333333333333333,HIGH,2
929,0.0,1.0,4.0,0.125,MEDIUM,1
930,0.0,1.0,3.0,0.0,LOW,0
931,0.0,0.0,10.0,0.0,LOW,0
932,0.0,1.0,10.0,0.0,LOW,0
933,2.0,6.0,4.0,0.14285714285714285,HIGH,2
934,0.0,0.0,7.0,0.0,LOW,0
935,0.0,0.0,4.0,0.0,LOW,0
936,0.0,0.0,4.0,0.0,LOW,0
937,0.0,3.0,0.0,0.0,LOW,0
938,1.0,0.0,0.0,0.0,MEDIUM,1
939,1.0,2.0,3.0,0.0,MEDIUM,1
940,0.0,0.0,8.0,0.0,LOW,0
941,0.0,0.0,8.0,0.0,LOW,0
942,0.0,0.0,6.0,0.14285714285714285,MEDIUM,1
943,0.0,1.0,3.0,0.0,LOW,0
944,1.0,1.0,9.0,0.0,MEDIUM,1
945,0.0,1.0,1.0,0.0,LOW,0
946,0.0,4.0,0.0,0.0,LOW,0
947,0.0,0.0,6.0,0.0,LOW,0
948,0.0,0.0,6.0,0.0,LOW,0
949,0.0,0.0,4.0,0.0,LOW,0
950,0.0,1.0,5.0,0.0,LOW,0
951,0.0,2.0,0.0,0.0,LOW,0
952,0.0,0.0,4.0,0.0,LOW,0
953,0.0,0.0,6.0,0.2,HIGH,2
954,3.0,4.0,1.0,0.0,HIGH,2
955,0.0,0.0,4.0,0.0,LOW,0
956,0.0,0.0,0.0,0.0,LOW,0
957,0.0,0.0,0.0,0.0,LOW,0
958,0.0,1.0,0.0,0.0,LOW,0
959,0.0,0.0,2.0,0.0,LOW,0
960,0.0,1.0,3.0,0.0,LOW,0
961,0.0,0.0,3.0,0.0,LOW,0
962,0.0,0.0,3.0,0.0,LOW,0
963,0.0,0.0,3.0,0.0,LOW,0
964,1.0,1.0,0.0,0.2,HIGH,2
965,0.0,1.0,0.0,0.0,LOW,0
966,0.0,0.0,0.0,0.0,LOW,0
967,0.0,0.0,10.0,0.0,LOW,0
968,0.0,0.0,2.0,0.0,LOW,0
969,0.0,0.0,0.0,0.0,LOW,0
970,0.0,1.0,6.0,0.0,LOW,0
971,0.0,1.0,3.0,0.0,LOW,0
972,0.0,0.0,6.0,0.0,LOW,0
973,0.0,1.0,2.0,0.0,LOW,0
974,0.0,2.0,10.0,0.0,LOW,0
975,0.0,2.0,5.0,0.0,LOW,0
976,0.0,2.0,4.0,0.0,LOW,0
977,0.0,1.0,0.0,0.0,LOW,0
978,0.0,0.0,3.0,0.0,LOW,0
979,0.0,2.0,2.0,0.0,LOW,0
980,0.0,0.0,0.0,0.0,LOW,0
981,0.0,0.0,9.0,0.0,LOW,0
982,0.0,0.0,3.0,0.0,LOW,0
983,0.0,0.0,2.0,0.0,LOW,0
984,0.0,0.0,0.0,0.0,LOW,0
985,0.0,0.0,4.0,0.0,LOW,0
986,0.0,0.0,0.0,0.0,LOW,0
987,0.0,0.0,6.0,0.125,MEDIUM,1
988,1.0,0.0,3.0,0.125,MEDIUM,1
989,0.0,0.0,0.0,0.0,LOW,0
990,0.0,0.0,6.0,0.0,LOW,0
991,0.0,0.0,7.0,0.0,LOW,0
992,0.0,0.0,0.0,0.0,LOW,0
993,0.0,0.0,5.0,0.0,LOW,0
994,0.0,1.0,6.0,0.0,LOW,0
995,2.0,2.0,1.0,0.0,HIGH,2
996,0.0,0.0,10.0,0.0,LOW,0
997,0.0,0.0,5.0,0.0,LOW,0
998,0.0,2.0,2.0,0.0,LOW,0
999,0.0,0.0,2.0,0.0,LOW,0
1000,0.0,1.0,4.0,0.0,LOW,0
