transaction_id,transaction_hash,block_number,timestamp,from_account_id,to_account_id,transaction_type,amount,token_id,protocol_id,gas_used,gas_price,status,chain_id
2720,0xdcffd1ea9ddf4f08b4e8eb7f684a8b62df3569f00fcb5fd57850ca42eb493e20,10007134,2025-01-25 18:31:46,828,259.0,SWAP,6903.281199,2,2.0,206478,10.671,FAILED,1
2721,0xfc1fd6f5aaf9124214393700bbea6684d649f40aba50cc2d97b9e7fe2f8558d4,10007140,2025-01-25 19:02:07,58,942.0,TRANSFER,3985.754874,4,,104660,24.149,SUCCESS,1
2722,0x30f05fac5635c121fa3aae94849888fb7ee8ad7ac0d08124863435f075071fe6,10007146,2025-01-25 19:32:36,521,,BORROW,9225.233077,5,4.0,147459,19.5781,SUCCESS,1
3005,0x15ee2ec00fd54dee499f21f15092ffae4eef4e6b4fba3c2a433d7c70d54e1924,10007835,2025-01-28 04:58:15,870,551.0,SWAP,1816.595967,3,2.0,240331,52.119,SUCCESS,1
2723,0x75cb7268d8fb70ea47944e8b15ca9697407a0e3210714a92e0d78d192b384354,10007148,2025-01-25 19:44:24,617,769.0,TRANSFER,2188.292887,3,,175141,13.9049,SUCCESS,1
2724,0x773230ea64d5a62e727cfc062ddba95385f34d5d15a36eb05ef927c191cbb344,10007150,2025-01-25 19:52:37,62,,REPAY,204.090908,2,3.0,190184,96.1606,SUCCESS,1
2725,0x9cd7b7f34e74d515efa98121ae1ae7b0c425c1d680440bdc2ad423ed7ce03877,10007151,2025-01-25 19:55:27,955,413.0,TRANSFER,5519.773155,3,,64436,59.7466,SUCCESS,1
2726,0x594f4bc4100e82828527fafb2c7f368080dac70ce51c578869db00c9cd7e49eb,10007151,2025-01-25 19:59:16,317,,DEPOSIT,2749.434758,2,3.0,77779,29.8197,SUCCESS,1
2727,0x84a51e64dd9f9f5fb1f8f43c879eff086f072220b6c5cbb8f89ec8185c192bdc,10007155,2025-01-25 20:15:46,729,665.0,SWAP,9383.361823,4,3.0,108604,36.7018,SUCCESS,1
2728,0x47e2bc30d472c8518c70a985dd979d72fb4cc052dc4ce626a9d302eabcc80cc4,10007155,2025-01-25 20:16:56,421,477.0,TRANSFER,4955.852656,3,,219258,16.1187,SUCCESS,1
2729,0x1c0e762f1b744a1ce5531509b46e39290126c867c662387e1431926add25849b,10007161,2025-01-25 20:47:34,528,,DEPOSIT,5693.125161,4,4.0,205453,83.5312,SUCCESS,1
2730,0xace6320067f20f09f557abef1fa3a982906e7ac3a7c3470ead5591992e94c23d,10007169,2025-01-25 21:26:46,370,809.0,SWAP,427.332488,4,1.0,222622,92.654,SUCCESS,1
2731,0x7829809586c670ba5bf65b6cf6cbb51a1117fe245f71db37e78b20057db9f655,10007169,2025-01-25 21:26:55,235,,REPAY,9.836496,3,2.0,214138,34.4843,SUCCESS,1
2732,0x7727055adfb2755a589dc18e790ec88e9dc53c451eb07a5d82707fd2b4721086,10007170,2025-01-25 21:31:33,263,578.0,TRANSFER,1848.275742,2,,106476,18.3323,SUCCESS,1
2733,0x76de621191efddd80e305febce2cee544b6cfab0f2812bdfe876927a4c08e859,10007172,2025-01-25 21:40:10,272,602.0,SWAP,4537.059842,3,2.0,148054,45.6849,SUCCESS,1
2734,0xc72bc6508c475d9fc3eb8eb464fd9d9c7fd683763c1d6221ba17d6a115dba240,10007172,2025-01-25 21:40:17,47,959.0,TRANSFER,3075.780611,4,,183221,86.1629,SUCCESS,1
2735,0xe279c5de13fe979777938c2ad8c32514b9c93abfcb0a8465b778099d53702913,10007176,2025-01-25 22:04:57,48,,REPAY,90.765969,4,2.0,52944,11.4527,SUCCESS,1
2736,0x3c9ae2e815e932649a640da51185a8c72da3ca3a2b7ef99e95ac596e658ea908,10007177,2025-01-25 22:08:02,798,,BORROW,8935.67054,2,3.0,179888,23.7546,SUCCESS,1
2737,0x6b17623c8bda67d2750a6b32eb5ecf108eb251a06c24d0ace09ed2ff7a361615,10007179,2025-01-25 22:18:08,622,734.0,TRANSFER,5681.980467,3,,167012,33.427,SUCCESS,1
2738,0xb96fa18bf80b2cd5bf518970637a0b1cbb2e0c4ecb097561a174694775ac7199,10007185,2025-01-25 22:48:59,472,,DEPOSIT,1989.384062,5,3.0,164070,52.1054,SUCCESS,1
2739,0x98c27b7abe18e198cf62f362f8a19e6f2efeb3251bbe94b1cad75c4e431b5525,10007186,2025-01-25 22:51:52,957,469.0,SWAP,512.471413,5,1.0,153587,24.0246,FAILED,1
2740,0xfc8f8e7b067fcc40f6ecea915b7a68d02723587df05e7e0707c3e2b5d00bca3e,10007189,2025-01-25 23:06:02,311,,BORROW,6114.905552,4,4.0,79190,48.8287,SUCCESS,1
2741,0x2e3f1d6c6cfef3b88c62faa2f7ab18e55a8ba3e29941f5b0b82176860fe44507,10007195,2025-01-25 23:36:53,701,,DEPOSIT,2111.512496,5,3.0,62620,89.0917,SUCCESS,1
2742,0xb406d1a98f849a45e9f22bc5ad5f49971d52de3ee508946221252957e8543b39,10007198,2025-01-25 23:51:10,762,,REPAY,3009.381493,5,3.0,227341,66.989,SUCCESS,1
2743,0x418958d6191f9d1c3542d4750ab2124201c7245a669ab80edf8caad718a7fdaa,10007199,2025-01-25 23:58:10,170,,DEPOSIT,5659.998698,4,4.0,76237,82.6475,SUCCESS,1
2744,0x433b2eff5dc292ff0d6c5c02af91fc7b7eca644497d637d5ad1d0af95d6d8b93,10007201,2025-01-26 00:05:12,797,,BORROW,4929.632066,4,2.0,100736,74.6056,SUCCESS,1
2745,0xe693f166e147de28ec286dc9973d69b3d6985ebb617ff7030003d0053a9cd1cc,10007202,2025-01-26 00:12:43,904,735.0,SWAP,4741.030508,5,2.0,199788,34.3434,SUCCESS,1
2746,0xe057583c208741fc930fd4730fcddf834df68f291500d6e5359016dee15e936a,10007203,2025-01-26 00:19:33,182,,BORROW,4220.257041,3,4.0,113651,19.0117,SUCCESS,1
2747,0xc6e00b80646c7818f5326b1e7717d5032d94779fd7fce6f0f0e5a16ea9b4ad4e,10007206,2025-01-26 00:34:47,980,388.0,SWAP,1696.37564,5,4.0,122217,78.1976,SUCCESS,1
2748,0xe394aff4fdee693a7e0cabd31d74d94965a351cf027366119034260b11b0ddfd,10007210,2025-01-26 00:51:39,765,,REPAY,1568.301533,4,2.0,87799,90.0544,SUCCESS,1
2749,0x5d1252c6ec27254a31f42d634b22570c9bb66bebe34338606177b8b71bb03010,10007210,2025-01-26 00:52:37,773,,DEPOSIT,843.013639,5,3.0,183944,73.6549,SUCCESS,1
2750,0x9bab33d5a794ae1810b2affa5a388c48affac9e379c746e0bf56f284c1a3e898,10007213,2025-01-26 01:06:36,428,307.0,TRANSFER,480.029258,3,,162618,30.5072,SUCCESS,1
2751,0x4b1547eed80879ca6b885b30a9f529891d076b6b33869ee5c1f59e4bd91b3646,10007216,2025-01-26 01:20:13,672,254.0,TRANSFER,286.31646,5,,215301,27.1553,SUCCESS,1
2752,0xa5c8487c66f423bdb38699165b3b6e41fb21966aa3203368160611a71ae528f5,10007219,2025-01-26 01:38:00,481,,REPAY,4987.415324,2,2.0,226795,32.2932,SUCCESS,1
2753,0x8dab3fafd8c48984eaf3c3a07cf8470770c712f0938726d9137b2202a8b7eebf,10007221,2025-01-26 01:49:30,994,,BORROW,9310.760895,2,2.0,122071,29.3555,SUCCESS,1
2754,0xe7dfa736df3b7d05444aa0cfc7b0af86d39bc0d3b201d2370c7ca326b038ec4b,10007226,2025-01-26 02:11:13,514,,REPAY,1161.198813,1,2.0,60820,29.4624,SUCCESS,1
2755,0x689c1d8c45fd9734597f2a2eb744ff6ab5dc8dd94b613bd2ee9d5027219f5d7f,10007232,2025-01-26 02:40:32,951,,DEPOSIT,2917.976917,2,1.0,166047,25.969,SUCCESS,1
2756,0x4bcbf2fcaa57fb6056f7f2facb0ff61738ca200dd5ad1c11b1ca01b30d61e2ba,10007235,2025-01-26 02:58:43,172,126.0,TRANSFER,5952.095118,5,,70098,13.1468,SUCCESS,1
2757,0xd2724885861c38058616837f6f6ff80715bba2aa4fe0439bd521fc57ff678a6f,10007236,2025-01-26 03:04:31,116,,REPAY,65.096756,1,2.0,148390,67.2044,SUCCESS,1
2758,0x244a3d4be969c8b27bcf5e8df940dffacd48838dfc5d90117222c62961d50f1c,10007237,2025-01-26 03:09:00,409,,DEPOSIT,6994.570909,1,1.0,193007,62.3651,SUCCESS,1
2759,0xcf007d49e03b9ab944ed55d55d836af31758a5b7721c146a29779b24215d49a2,10007240,2025-01-26 03:20:55,770,,WITHDRAW,8430.523292,4,3.0,236175,78.1984,SUCCESS,1
2760,0xcf1bd6de7a986cbde8784cd93e2f82bfbf69f4623eb37573fac828b77c04e5ec,10007243,2025-01-26 03:35:32,962,,REPAY,20.945506,2,3.0,154775,91.8704,SUCCESS,1
2761,0xde164f5b07868039b648bab53238e7deabf23551b624c66a82ddc729bae52cf0,10007254,2025-01-26 04:30:25,493,,BORROW,2918.314217,1,3.0,135127,65.6926,SUCCESS,1
2762,0x7e66e2929c3e4cc80a40a9601d6fb99b138ffb2db5df880efbe22824955ba3b9,10007254,2025-01-26 04:31:17,117,,REPAY,38.710144,5,4.0,160732,97.0626,SUCCESS,1
2763,0xf66f9b46ee42143da95308b32397f2de44b94bd59bce6de32a9620602f7fe1d3,10007257,2025-01-26 04:45:28,928,,LIQUIDATION,1429.651104,3,1.0,83237,69.111,SUCCESS,1
2764,0x63ffc5b3c57ac4d0d0f545e746a37102486f755437c2b18d8ee4fbf501736444,10007257,2025-01-26 04:46:39,751,891.0,TRANSFER,9331.589115,5,,185390,74.2057,SUCCESS,1
2765,0x750946c2c9fbf0a2ae04046058ee83640dc5efad1b2e2ec94d36ea39aee5ebf5,10007257,2025-01-26 04:47:30,657,,BORROW,347.570897,4,1.0,249179,73.917,SUCCESS,1
2766,0x1373c040a14555a44f0d086c7619403e7e2745bc8d85153c3f49293a68004b04,10007259,2025-01-26 04:56:50,183,240.0,TRANSFER,6835.578412,2,,69995,74.0259,SUCCESS,1
2767,0xf9cc36074ea61fa9bc66bf3aaa8ac9d44810dfd4226f57a7c8f8a7a803b6daf5,10007264,2025-01-26 05:20:06,394,,BORROW,8852.152366,2,1.0,50282,18.8855,SUCCESS,1
2768,0xe666a3eea0e29265c025f8d4a1bc25d79a048e55e022014d004a281ebd168b91,10007264,2025-01-26 05:24:42,479,,BORROW,8916.320028,2,2.0,27965,19.1363,SUCCESS,1
2769,0xcb68bfdcc00ead1b1edecb963770a7c22000b2f80e6e4f422a5d2411b549fd2c,10007266,2025-01-26 05:31:41,776,,BORROW,1218.103684,4,1.0,143757,81.5199,SUCCESS,1
2770,0xe89d950cc3d9be1a9f7126a46dc7fc14e361a33d417ede852b5e7eb89c9b4de4,10007273,2025-01-26 06:07:33,760,,DEPOSIT,1803.388707,5,1.0,70493,55.6481,SUCCESS,1
2771,0xd2905a4500ee9c26393cb021bff7e455a6e7d65f0c5ad6f65ee7f265fc226261,10007273,2025-01-26 06:08:20,896,,REPAY,7303.448354,4,2.0,31694,65.3313,SUCCESS,1
2772,0xa5894668e43430194f2a30e8c70d51d4765c652c236b9721230e97aa8c96a615,10007273,2025-01-26 06:09:14,307,,LIQUIDATION,1884.304405,3,2.0,27070,35.4622,SUCCESS,1
2773,0x0e0d59501f7c3675666a0be9744973ac62af4a041567d2acaaba1b427576fb66,10007274,2025-01-26 06:11:19,690,,BORROW,6122.510301,2,1.0,40466,15.4584,SUCCESS,1
2774,0x963549b01db96f382c5dd6a314e0e7112ee1a684ac8ba46f3e8dbd03e1e025dc,10007275,2025-01-26 06:16:37,351,,BORROW,126.025044,3,3.0,104862,24.7435,SUCCESS,1
2775,0xdf18d5438e51688bfefa20fa56dd4e5822fa6d7487b6805ae9f57d2ad067d414,10007281,2025-01-26 06:46:22,299,64.0,SWAP,5047.034202,2,4.0,180900,54.2924,SUCCESS,1
2776,0x7f5d8544a7f39a6c3953a992e59a36706f4fd26eaee022ed3ffe92194fc68f1b,10007282,2025-01-26 06:51:39,752,,BORROW,6539.074783,2,1.0,193983,36.4704,SUCCESS,1
2777,0xe22396584260b005bc5549cd6ac859dfa1b7b1b39f547d8340b5dabde1a18332,10007287,2025-01-26 07:16:46,42,,REPAY,1199.72888,3,3.0,151429,91.2493,SUCCESS,1
2778,0xe9e948c6f1845f53f161cfb7cebe885fbdb617fadc387d6d48c301efcacf667b,10007288,2025-01-26 07:22:35,453,,LIQUIDATION,3668.461168,5,4.0,211076,22.3791,SUCCESS,1
2779,0xa70a9b5b9b31c7a9e78bd8e1703d33d6df82d26e2515abf0aec18d3bebc0d127,10007291,2025-01-26 07:35:32,192,,REPAY,1240.342535,5,2.0,44590,77.6266,SUCCESS,1
2780,0x7866bc9334b83f141052086503768559a77c8a4b43e7111cc57003dfde2968d8,10007297,2025-01-26 08:06:21,65,438.0,TRANSFER,8499.820501,2,,40135,89.7215,SUCCESS,1
2781,0x15e5d6964637c680d266056568e5a7eebcdb4e3cfc4d48bc70d992ed5198fb7a,10007297,2025-01-26 08:07:31,611,,REPAY,92.641164,3,1.0,197792,52.2157,SUCCESS,1
2782,0xd5e151402de5eacb8c25aee7367f707a8368a9440f1cb750cd0de6c25232879c,10007300,2025-01-26 08:20:59,731,,WITHDRAW,7192.962112,4,1.0,196189,45.3589,SUCCESS,1
2783,0x1636f768665fc7f13a6a69c3157c4b7e1b2c580980cbf6501f7b2531bd9fcbb3,10007300,2025-01-26 08:23:52,554,,WITHDRAW,9124.468301,4,4.0,72181,66.768,SUCCESS,1
2784,0x3787d390a71aeb456afc8729b8d5aa8e4bb76995bcc9eed4f95eadc420335302,10007303,2025-01-26 08:36:47,92,,WITHDRAW,4483.831645,3,1.0,27616,37.7115,SUCCESS,1
2785,0x0e0cdec9cda1048c8bf67cdf2fc0c04eb56d7504816f181e92c0fe7755e5767c,10007306,2025-01-26 08:53:52,305,,REPAY,22.323481,2,1.0,47161,99.7115,SUCCESS,1
2786,0x7450c8bdb12626605d85f973b0d76f6ab090d149d8d32bf9cc0cd6f9a7621e74,10007309,2025-01-26 09:08:41,972,,WITHDRAW,5003.47712,3,4.0,142824,49.508,SUCCESS,1
2787,0x9caf5192dff199e7dabb6b05bb99db632cea34dc6ee856ecdc1dabf06ad26f58,10007310,2025-01-26 09:10:37,924,,BORROW,2752.945928,3,2.0,28598,18.679,SUCCESS,1
2788,0x18957b1c85ec12371c829dc484cf0fdf8b2c57eebe80e27fe79bfd617c422141,10007312,2025-01-26 09:24:51,40,,DEPOSIT,3071.172057,4,4.0,147660,88.3002,SUCCESS,1
2789,0x52f6462c0d36e5423435d65091e0269cbc1e24b6d056520cb2bf385e1dee2530,10007314,2025-01-26 09:32:50,478,906.0,TRANSFER,6658.151867,2,,86950,73.3572,SUCCESS,1
2790,0xe4f3570b9d138ad6e0c4903b5fd878a29011b53ec70da6287f9bb590e1ac51d0,10007320,2025-01-26 10:02:29,359,,REPAY,4687.055248,5,2.0,105566,87.5834,SUCCESS,1
2791,0xf5ff1d0b09c3e81b737a644a73cce695c5ed08a72f9cd33dcfffd88b600cf245,10007329,2025-01-26 10:46:29,747,,BORROW,6397.498635,5,3.0,68863,57.8904,SUCCESS,1
2792,0x3b1b0e8056d12d1d9d1091b4e80f991c675dc795f469ba9c108719dd482ef611,10007333,2025-01-26 11:09:10,537,242.0,SWAP,1754.769933,3,4.0,65930,65.7459,SUCCESS,1
2793,0xeff1d1cd7b94531096446281befa0d442803e788b6231d5e4aa4183a0d92edd5,10007334,2025-01-26 11:14:35,898,,REPAY,19.125562,3,4.0,63836,73.0025,SUCCESS,1
2794,0x5ee2bb23e9d6e121575a9e70c1f648ff43cbe349232d8b3bd8913307396e5290,10007336,2025-01-26 11:24:16,262,,LIQUIDATION,4471.477812,5,2.0,126089,69.938,SUCCESS,1
2795,0xa8e96f8a066084e67d73a97232f7d755afd66dd6249944f5bed94b19eb21c737,10007337,2025-01-26 11:25:30,201,,DEPOSIT,2868.956297,3,4.0,56472,70.9596,SUCCESS,1
2796,0xb8d8b893f92ecb2a06b5c5a0e985fceb6d64c37141b831ec0e6b216fc8267a98,10007337,2025-01-26 11:27:47,255,741.0,TRANSFER,7962.683101,4,,207151,31.5772,SUCCESS,1
2797,0xde2672e8116a5c897141102a90462e63a19559f9d5bc09d0234c77e999fdb5d3,10007339,2025-01-26 11:35:10,80,678.0,SWAP,1668.55607,4,4.0,145078,32.4036,FAILED,1
2798,0x2732c38308db6ead8e1ed0b13205f9fa40450fd00b223d8920ae38db50465151,10007341,2025-01-26 11:47:44,997,241.0,TRANSFER,8950.591834,3,,186352,24.2234,SUCCESS,1
2799,0xb9e5bd56ab940642cf1866dcca9d9d8a964d286ae124383ada464d905bdb0fd5,10007342,2025-01-26 11:50:24,873,,REPAY,465.398352,2,3.0,202182,88.9775,SUCCESS,1
2800,0x31a8b92c8fddb002fa8e1147495f1ea8c075a18e0a2f9807cb808d854e1ffc02,10007349,2025-01-26 12:27:02,95,,DEPOSIT,1778.756164,3,3.0,76516,46.1036,SUCCESS,1
2801,0x01ae25a8ceb4de0ae4af4d6d0acc36d8292570765035f27bd388294dde8cf601,10007356,2025-01-26 13:02:53,819,,REPAY,2754.624451,2,2.0,95268,34.8344,SUCCESS,1
2802,0xa61ebeb771fbbabaed209ca610575e40e720aa7c9a2a9814dc473d95c66dd09b,10007357,2025-01-26 13:09:55,373,,WITHDRAW,2716.242348,3,2.0,59613,17.5647,SUCCESS,1
2803,0x660a7385ccd7c437649ec89fd87e2bb4df6c7bc3d2431c987eddce677ef67c1e,10007362,2025-01-26 13:31:30,108,590.0,TRANSFER,2937.347829,3,,146318,67.7391,SUCCESS,1
2804,0x4aec9446ba443199e9d8af1991d81e5fa3bcaf6552738419e4302089a1028ae3,10007365,2025-01-26 13:45:15,171,568.0,TRANSFER,7188.742692,5,,184960,79.1448,SUCCESS,1
2805,0x24ad55ef6407290817b8ca5db5091c594d7074f7fff964baf38d55f6033778fd,10007365,2025-01-26 13:47:58,388,,BORROW,838.484064,1,3.0,53248,98.0832,SUCCESS,1
2806,0x8f110f1b4b45aad7387d4e189279926c927af7ab849eb13552e7bebd92629cb5,10007369,2025-01-26 14:06:09,418,626.0,SWAP,6609.669044,2,3.0,174783,63.6609,SUCCESS,1
2807,0x9fe2eea0479f4d0fa6c61ac7802f9b07e39b64a909a5089dd4415652ae091830,10007370,2025-01-26 14:11:41,514,,REPAY,980.608501,4,2.0,183993,65.6489,SUCCESS,1
2808,0xfc42caf73b5233cbe460af3b9b5b36c0c4ef253f993f28fe0583d961f859b59a,10007370,2025-01-26 14:12:37,904,,DEPOSIT,3607.734714,5,1.0,37031,51.8246,SUCCESS,1
2809,0x37d10ca648dfadc8052d047062842692b62de7f118034ad6ac841e64c28f5f28,10007374,2025-01-26 14:34:16,829,,LIQUIDATION,1015.051794,3,1.0,78734,87.0969,SUCCESS,1
2810,0x11aae10142793aa33e802d21e3a1d2f6eed753bfdcf8a05f690148405c2c950b,10007377,2025-01-26 14:45:34,492,,REPAY,815.137561,2,1.0,167199,25.4365,SUCCESS,1
2811,0x73fad07552a341a47e3cbd39280ab9342b0acf820d9aa2c276ea037553e22d36,10007377,2025-01-26 14:47:22,333,,BORROW,1489.108966,5,1.0,99606,91.368,SUCCESS,1
2812,0x865e8c0c333e75f2a5fad0316b08e5204e603605e56a0ff6d623b646d9857547,10007378,2025-01-26 14:54:18,245,697.0,SWAP,3092.299744,4,2.0,235425,67.212,SUCCESS,1
2813,0x3acc161ecd19731631cd3f29bcc3a45118651332cf610fe20df07f9e10c16097,10007379,2025-01-26 14:57:04,944,436.0,SWAP,1151.176506,4,4.0,233075,87.8427,SUCCESS,1
2814,0x73f505fd8c209251212ac4b5ee515f389c6dd987a5ee220de23c7b3fbca0d006,10007381,2025-01-26 15:05:05,642,,DEPOSIT,8810.710547,3,1.0,245998,81.6221,SUCCESS,1
2815,0x43441bdb25b5d2b2cad1ed66e1c4c03625908975bb103ac155f5a4972b55cfb7,10007383,2025-01-26 15:17:31,532,717.0,SWAP,3388.271999,1,4.0,243692,79.5469,SUCCESS,1
2816,0x86826e74268c292de6ccaa0f312f863117293bd56830b7ae36e96edc4f3a8671,10007391,2025-01-26 15:58:51,449,,BORROW,1113.514949,5,1.0,104472,10.2003,SUCCESS,1
2817,0xcfdc832e9c3abc16c5aaf9066b2175ee4dc7760041ba9fdf7b8c6adbe16a5158,10007391,2025-01-26 15:59:56,745,,REPAY,1676.012153,1,1.0,70085,91.9328,SUCCESS,1
2818,0x9738c3baa8fc4f5d8295b9e342ef5075a30e4a74ae3a2e0d430723ac7cfaa263,10007392,2025-01-26 16:02:44,493,,LIQUIDATION,2918.314217,5,4.0,246457,56.0294,SUCCESS,1
2819,0x960a51448022177ea8e729f7260c2b46dbe34f7c88c973e842224699cdd8d013,10007393,2025-01-26 16:09:29,233,177.0,TRANSFER,5546.300022,1,,90277,77.278,SUCCESS,1
2820,0x7009fbcf54211448cc11dcc04ab4a1c8dcafe582194453c15e2ff3a884386e94,10007395,2025-01-26 16:16:29,632,,REPAY,1972.526336,1,4.0,182975,64.406,SUCCESS,1
2821,0x4bae268101636f2cd62c2cafdf8c864a7fd74c6a26ef61855ab97990d92a66d6,10007398,2025-01-26 16:32:35,652,954.0,TRANSFER,6476.83974,1,,93945,85.4333,SUCCESS,1
2822,0xb2c505d19a2224dde4584a0bcd0ddee0db439a6817b0c0c1238edf7f76da8019,10007399,2025-01-26 16:37:42,140,,REPAY,475.43274,4,2.0,205957,85.9547,SUCCESS,1
2823,0xb1fd81a906740fc4d1c02fe441fb644db3846f7767f69031b8b916baf8096378,10007403,2025-01-26 16:55:30,940,,DEPOSIT,1704.875398,3,3.0,242002,38.9852,SUCCESS,1
2824,0x3a56db632a5d65d347cad3a061c222ce38f53a782f90e105894ed5f3b509b3c7,10007410,2025-01-26 17:31:38,614,468.0,SWAP,6978.316187,3,4.0,218531,90.7903,SUCCESS,1
2825,0xaf40511762a721b1ff5d7525a7bce8c0f0c63af6d60dc09a6cff707a72de344d,10007410,2025-01-26 17:32:55,720,608.0,SWAP,3406.742074,2,1.0,171675,52.2306,SUCCESS,1
2826,0x96bd0e9ceb724bdc085796a9099f17a0b55ec7d8b15edd7669401fe10d30d709,10007412,2025-01-26 17:40:31,841,445.0,SWAP,3125.710877,1,4.0,31580,43.2075,SUCCESS,1
2827,0x840152f2a69d4c46898d02df33f2ff41e7fd6e984b93e92ac66d27bb990812cf,10007412,2025-01-26 17:43:22,224,,DEPOSIT,3171.42556,5,1.0,235252,86.2278,SUCCESS,1
2828,0xc457b213443f88c951324f8cbd25e8b327929f1db74a09ac37fe7eeae3d81d6d,10007418,2025-01-26 18:11:38,584,,BORROW,9733.536776,2,3.0,27662,88.7115,SUCCESS,1
2829,0x24477dfbb77a69e1356a4273d5de215f2cf610bb4578a369068d9e649445da17,10007419,2025-01-26 18:17:42,544,420.0,SWAP,4261.09367,5,4.0,182848,47.7229,SUCCESS,1
2830,0x085a572a8210f3d5c792e56e81ba0b163b030ce0cd38f691b1aa9f8d9a062bb8,10007420,2025-01-26 18:23:03,366,,REPAY,921.925872,4,1.0,42466,81.7479,SUCCESS,1
2831,0x5cd5f2605ded549eec1ba8a73ca1ab61c47f63e9bb0a964377722b27d9a96d68,10007421,2025-01-26 18:25:33,90,,BORROW,1382.353054,5,3.0,56855,44.1721,SUCCESS,1
2832,0x94d6138867f793b96dae77211add3dd8d427794ce421b68d1d26231e15b2222f,10007421,2025-01-26 18:28:57,859,,WITHDRAW,8765.726797,5,1.0,93724,41.0709,SUCCESS,1
2833,0x05b7b638f49ebccaec1dd0a167e8e8c4d51c397e83e7df7a68b31fd3e6b3ac67,10007422,2025-01-26 18:30:24,301,,BORROW,3284.338186,3,2.0,109176,24.173,SUCCESS,1
2834,0x3bb0f4d2c24d8d81deb76147b40f840f2d0c5d917cd9d8eb1a34091ac9684a59,10007423,2025-01-26 18:35:20,284,465.0,SWAP,390.292796,5,3.0,130407,92.9033,SUCCESS,1
2835,0xb056938af2f56fabb2ba6bd33d8437946e2be0ef6b2996c442e5fd0d5be3ce36,10007427,2025-01-26 18:56:15,949,,DEPOSIT,4863.548664,4,2.0,167834,83.1176,SUCCESS,1
2836,0x549aabbbfff68e9c7a7d69cf622bcc3e4612117ec025200c00b9ed4a64846e04,10007434,2025-01-26 19:30:19,819,,REPAY,1684.436787,2,3.0,107758,94.439,SUCCESS,1
2837,0x248d7cf12dc18898155c7571e1dd5612280965c28918845710c29c116d4f852e,10007436,2025-01-26 19:41:29,763,469.0,TRANSFER,8458.563102,5,,193928,54.2596,SUCCESS,1
2838,0x9b45c7c48e42e3485b02500ce36dc6053943a31365affbd746438ce3a6b99781,10007437,2025-01-26 19:46:38,333,650.0,SWAP,5630.452742,2,3.0,133225,39.498,SUCCESS,1
2839,0x6d9ce1ca82170ba36c0408043010862c3f795a8004a471afdc6f46fb086a70e2,10007439,2025-01-26 19:58:31,166,,DEPOSIT,6789.649397,4,3.0,168780,65.4905,SUCCESS,1
2840,0x135b7384e11436327de2e6b770a221000137ee137900e14b5461650ed4cb8ed3,10007446,2025-01-26 20:30:23,146,,BORROW,2765.129026,2,3.0,36427,60.4244,SUCCESS,1
2841,0x6359fd013a97789de7f4a4a0440bb96d6d6c2134d45879905031a671bdbdd322,10007449,2025-01-26 20:46:47,778,,BORROW,9419.313948,5,1.0,129750,60.7809,SUCCESS,1
2842,0xa11d730a78cdec3fbaae19496bbc7bbdbb22c60164ce4813adf8adbf0156b7a2,10007450,2025-01-26 20:50:04,328,858.0,TRANSFER,3413.680169,5,,73878,70.8143,SUCCESS,1
2843,0x4e223982d455463a5b19c1183cb249acc96cb3d7a06720eb4bd61c408b3d2196,10007455,2025-01-26 21:18:38,623,254.0,SWAP,6154.119855,3,2.0,102865,21.7757,SUCCESS,1
2844,0xf536d6fe8f39f0fa5c0038657812ba2314416a79182a787ad5ba48765905e878,10007457,2025-01-26 21:29:15,445,61.0,TRANSFER,3548.129303,5,,228251,32.1461,SUCCESS,1
2845,0x246aad62871441b8b4dc6c83f06543892403213ec50ce1e20c905a21eebcfb89,10007458,2025-01-26 21:33:12,270,540.0,TRANSFER,4986.818854,5,,138656,22.9531,SUCCESS,1
2846,0x0f37df8b3a536bac510fb01a9ff99518df7e396857f59a40453f9e33f89f6658,10007458,2025-01-26 21:33:28,184,,WITHDRAW,6593.526743,5,2.0,31765,35.817,SUCCESS,1
2847,0x2dbb00790a6bd671058c78fa637de269e46ae820d31f29d475494c88bf21b252,10007466,2025-01-26 22:12:02,729,88.0,TRANSFER,492.214342,4,,238126,76.4187,SUCCESS,1
2848,0xfab290661de4352cd9190a15a1b60191b10eac4760cdbb93882f015f45ca3d06,10007466,2025-01-26 22:13:10,694,383.0,SWAP,877.50369,3,3.0,86483,47.7675,SUCCESS,1
2849,0xb4b27f0de53ada586ccbe3ce5adeef9fc6073bbc90133f4b370c63a629528036,10007467,2025-01-26 22:16:39,824,186.0,TRANSFER,6308.307072,1,,43848,30.0266,SUCCESS,1
2850,0xeb1de16b5b3b8f17f396bcc07c89576d90449ff91a65d78cb1d598c46b035cd3,10007469,2025-01-26 22:28:32,933,163.0,TRANSFER,323.836866,1,,129921,53.6971,SUCCESS,1
2851,0x8a2c33358608359f6c4676cd0c2a4069160c62b5885495e31c80fb24943b5f49,10007471,2025-01-26 22:35:13,1000,,REPAY,540.493592,4,4.0,110671,78.872,SUCCESS,1
2852,0x72caecdaaa481bfe16cda15b9646024ce2d2b92a4fd751f0034d024b37c114de,10007472,2025-01-26 22:40:30,468,306.0,SWAP,2088.192927,3,1.0,153189,19.9744,SUCCESS,1
