account_id,liquidation_risk,borrowing_risk,repayment_risk,transaction_risk,capital_flow_risk,overall_risk
364,0.3715,0.3106,0.215875,0.81365,0.39499999999999996,0.37289
365,0.3715,0.4501,0.41325,0.3335,0.4903,0.41352
366,0.3715,0.7272,0.4195,0.9834999999999998,0.4472,0.54258
367,0.8206,0.8086,0.4570000000000001,0.3335,0.5048,0.6488
368,0.7858,0.71365,0.8455,0.8868,0.5612,0.7561125000000001
369,0.8206,0.55445,0.8455,0.3335,0.5255000000000001,0.6660675
370,0.3715,0.12894999999999998,0.8455,0.3335,0.5432,0.4276175
371,0.8742000000000001,0.5398000000000001,0.23424999999999999,0.3335,0.5468,0.55943
372,0.3715,0.12894999999999998,0.8455,0.3335,0.8204,0.4691975
373,0.9189999999999999,0.9143000000000001,0.39150000000000007,0.88435,0.5279,0.7501950000000002
374,0.9573999999999999,0.9469,0.47850000000000004,0.7933499999999999,0.2537,0.7370349999999999
375,0.3715,0.12894999999999998,0.8455,0.9501499999999999,0.5228,0.4862225
376,0.9573999999999999,0.71435,0.8455,0.3335,0.40819999999999995,0.7294875
377,0.3715,0.5082,0.48724999999999996,0.8717499999999999,0.4499,0.49061
378,0.3715,0.5598000000000001,0.21737500000000004,0.3335,0.5151,0.40549
379,0.3715,0.8066,0.39325,0.81365,0.2537,0.51117
380,0.8998,0.62105,0.8455,0.3335,0.9598,0.7716225000000001
381,0.9441999999999999,0.9329,0.585,0.9501499999999999,0.2537,0.7665549999999999
382,0.3715,0.629,0.38975000000000004,0.3335,0.9598,0.52397
383,0.8742000000000001,0.5892000000000001,0.22824999999999998,0.3335,0.2537,0.5266149999999999
384,0.8742000000000001,0.39759999999999995,0.48674999999999996,0.3335,0.3819,0.5496449999999999
385,0.3715,0.5115,0.23375,0.3335,0.83,0.44392499999999996
386,0.3715,0.4569,0.42725,0.3335,0.2537,0.38253
387,0.3715,0.12894999999999998,0.8455,0.8553,0.2537,0.4363725
388,0.3715,0.33425,0.21937500000000001,0.3335,0.3974,0.33184749999999996
389,0.3715,0.4749,0.37050000000000005,0.3335,0.4867,0.41063
390,0.3715,0.382,0.42400000000000004,0.8868,0.3968,0.43995000000000006
391,0.9338,0.8675999999999999,0.5935,0.3335,0.45979999999999993,0.7180599999999999
392,0.3715,0.57395,0.19675000000000004,0.3335,0.2537,0.3656925
393,0.954,0.6954,0.6675,0.3335,0.45110000000000006,0.694565
394,0.9338,0.68855,0.8455,0.3335,0.909,0.7910775
395,0.3715,0.6789000000000001,0.03612499999999999,0.9351,0.44510000000000005,0.448675
396,0.3715,0.5981,0.5215,0.83605,0.2537,0.48693499999999995
397,0.9725999999999999,0.8136999999999999,0.36524999999999996,0.9958,0.8290000000000001,0.7921849999999999
398,0.3715,0.7637,0.35025,0.3335,0.4827,0.47818
399,0.3715,0.12894999999999998,0.8455,0.3335,0.5343,0.4262825
400,0.3715,0.49319999999999997,0.48450000000000004,0.3335,0.45859999999999995,0.43379
401,0.3715,0.5426,0.140375,0.7734,0.46399999999999997,0.422115
402,0.3715,0.12894999999999998,0.8455,0.3335,0.4886,0.41942749999999995
403,0.8742000000000001,0.67975,0.09087500000000001,0.7734,0.2537,0.5657675
404,0.8998,0.8033,0.35487500000000005,0.3335,0.5006,0.65018
405,0.3715,0.5849000000000001,0.453,0.3335,0.4343,0.44677
406,0.3715,0.6029,0.40625,0.3335,0.7636000000000001,0.49131499999999995
407,0.3715,0.6721,0.462,0.83605,0.39979999999999993,0.5154500000000001
408,0.3715,0.32115000000000005,0.19474999999999998,0.3335,0.2537,0.3020925
409,0.3715,0.5587,0.5015000000000001,0.8553,0.4526,0.504845
410,0.3715,0.12894999999999998,0.8455,0.3335,0.5222,0.4244675
411,0.3715,0.5878,0.40900000000000003,0.3335,0.4363,0.4389949999999999
412,0.3715,0.12894999999999998,0.8455,0.3335,0.9372,0.4867175
413,0.3715,0.4261,0.5267499999999999,0.3335,0.4879,0.42985999999999996
414,0.3715,0.5720000000000001,0.5525,0.7933499999999999,0.5363,0.52473
415,0.9027999999999999,0.9218999999999999,0.5760000000000001,0.9754499999999999,0.7842,0.8316899999999999
416,0.3715,0.35,0.294625,0.3335,0.2537,0.32927999999999996
417,0.8206,0.46835000000000004,0.8455,0.3335,0.885,0.6984675
418,0.3715,0.6321,0.19012500000000002,0.3335,0.473,0.4118
419,0.8742000000000001,0.4492,0.58775,0.3335,0.2537,0.563515
420,0.8480000000000001,0.9307999999999998,0.53525,0.3335,0.46939999999999993,0.6979099999999999
421,0.8742000000000001,0.3295,0.39975,0.3335,0.4311,0.5226000000000001
422,0.3715,0.7403,0.32625,0.3335,0.9892,0.5435049999999999
423,0.3715,0.12894999999999998,0.8455,0.3335,0.7545999999999999,0.4593275
424,0.3715,0.47935000000000005,0.16274999999999998,0.3335,0.2537,0.3352425
425,0.9338,0.5995499999999999,0.8455,0.7734,0.4484,0.7437275
426,0.8832,0.9415,0.543,0.3335,0.5042,0.717915
427,0.8746,0.9322000000000001,0.64275,0.3335,0.2537,0.695385
428,0.3715,0.46040000000000003,0.12424999999999997,0.7139,0.49950000000000006,0.39771500000000004
429,0.8998,0.7468,0.5335,0.3335,0.566,0.68159
430,0.8206,0.7006,0.40024999999999994,0.3335,0.49219999999999997,0.6085599999999999
431,0.8206,0.5986,0.0695,0.74365,0.7856000000000001,0.6019350000000001
432,0.3715,0.37705,0.8455,0.91445,0.9046000000000001,0.6019475
433,0.3715,0.746,0.23212500000000003,0.3335,0.4723,0.44856999999999997
434,0.3715,0.12894999999999998,0.8455,0.3335,0.45799999999999996,0.41483749999999997
435,0.8206,0.6612,0.54025,0.3335,0.45030000000000003,0.6204249999999999
436,0.3715,0.12894999999999998,0.8455,0.3335,0.5174,0.4237475
437,0.3715,0.3443,0.27275,0.3335,0.8505999999999999,0.41301499999999997
438,0.3715,0.7903000000000001,0.34824999999999995,0.3335,0.5235000000000001,0.49055
439,0.3715,0.4025,0.202375,0.83605,0.2537,0.37421
440,0.3715,0.5972,0.09699999999999998,0.81365,0.2537,0.39957
441,0.8742000000000001,0.6676000000000001,0.35550000000000004,0.3335,0.2537,0.571665
442,0.3715,0.12894999999999998,0.8455,0.7296499999999999,0.47719999999999996,0.4573325
443,0.3715,0.12894999999999998,0.8455,0.3335,0.482,0.41843749999999996
444,0.3715,0.7296,0.143625,0.7296499999999999,0.5171,0.473105
445,0.3715,0.30895,0.8455,0.99505,0.8952,0.5915725000000001
446,0.3715,0.12894999999999998,0.8455,0.3335,0.2537,0.3841925
447,0.8206,0.6608,0.61275,0.81365,0.4663,0.6852400000000001
448,0.3715,0.7408,0.478375,0.98,0.2537,0.52838
449,0.3715,0.31005,0.196875,0.3335,0.2537,0.29974249999999997
450,0.3715,0.6122,0.632,0.8553,0.9046,0.61212
451,0.3715,0.12894999999999998,0.8455,0.3335,0.698,0.4508375
452,0.3715,0.7386,0.16450000000000004,0.3335,0.2537,0.400405
453,0.8998,0.7811,0.55425,0.3335,0.2537,0.64747
454,0.3715,0.7332,0.24125000000000002,0.3335,0.2537,0.41440499999999997
455,0.8206,0.6291,0.10974999999999999,0.7069,0.7432000000000001,0.6075750000000001
456,0.3715,0.6555,0.32275,0.3335,0.8420000000000001,0.499525
457,0.3715,0.8144,0.226625,0.3335,0.2537,0.43178
458,0.3715,0.29905000000000004,0.8455,0.3335,0.915,0.5259125
459,0.3715,0.12894999999999998,0.8455,0.94,0.2537,0.4448425
460,0.3715,0.3924,0.183,0.75695,0.2537,0.35990000000000005
461,0.3715,0.12894999999999998,0.8455,0.81365,0.5036,0.4696925
462,0.3715,0.29484999999999995,0.25162500000000004,0.3335,0.2537,0.3068925
463,0.3715,0.48460000000000003,0.20425000000000004,0.74365,0.449,0.415165
464,0.9441999999999999,0.72195,0.8455,0.81365,0.4191,0.7770775
465,0.3715,0.6494,0.235,0.3335,0.8838,0.48671999999999993
466,0.3715,0.12894999999999998,0.8455,0.3335,0.49939999999999996,0.42104749999999996
467,0.8742000000000001,0.4173,0.21075,0.96765,0.4999,0.580485
468,0.3715,0.12894999999999998,0.8455,0.3335,0.9122000000000001,0.4829675
469,0.3715,0.12894999999999998,0.8455,0.3335,0.485,0.41888749999999997
470,0.8480000000000001,0.9630000000000001,0.61575,0.8717499999999999,0.46110000000000007,0.7746400000000001
471,0.3715,0.12894999999999998,0.8455,0.3335,0.4196,0.4090775
472,0.3715,0.12894999999999998,0.8455,0.3335,0.419,0.40898749999999995
473,0.3715,0.6919000000000001,0.131625,0.3335,0.47950000000000004,0.41602500000000003
474,0.3715,0.8812,0.366,0.3335,0.5258,0.51717
475,0.8742000000000001,0.7834000000000001,0.59075,0.3335,0.2537,0.6476649999999999
476,0.3715,0.6736,0.28400000000000003,0.3335,0.2537,0.408055
477,0.3715,0.5257000000000001,0.2935,0.75695,0.5186000000000001,0.4550600000000001
478,0.3715,0.12894999999999998,0.8455,0.81365,0.5534,0.47716250000000004
479,0.8480000000000001,0.9482,0.497,0.3335,0.2537,0.662255
480,0.3715,0.6862999999999999,0.43724999999999997,0.3335,0.7584,0.517585
481,0.3715,0.6752,0.08099999999999999,0.8717499999999999,0.2537,0.42168
482,0.3715,0.5557000000000001,0.31175,0.3335,0.967,0.49112500000000003
483,0.3715,0.5516000000000001,0.08162499999999998,0.3335,0.41479999999999995,0.361245
484,0.8206,0.533,0.23025,0.3335,0.2537,0.49688499999999997
708,0.3715,0.12894999999999998,0.8455,0.3335,0.4448,0.4128575
485,0.3715,0.46870000000000006,0.312,0.3335,0.491,0.398025
486,0.9505,0.9723999999999999,0.625,0.74365,0.3823,0.78496
487,0.3715,0.7978000000000001,0.20599999999999996,0.7734,0.2537,0.46749500000000005
488,0.7858,0.9087000000000001,0.443,0.3335,0.3843,0.6425099999999999
489,0.3715,0.55235,0.10300000000000001,0.3335,0.2537,0.34154249999999997
490,0.3715,0.4063,0.15462499999999998,0.9421,0.46030000000000004,0.40720500000000004
491,0.3715,0.12894999999999998,0.8455,0.3335,0.45499999999999996,0.41438749999999996
492,0.9843999999999999,0.7964,0.6065,0.7933499999999999,0.4275,0.75918
493,0.8998,0.7911,0.56875,0.7139,0.47119999999999995,0.7235349999999999
494,0.3715,0.519,0.35724999999999996,0.3335,0.782,0.4633
495,0.3715,0.4016,0.3915,0.3335,0.4923,0.397345
496,0.3715,0.5221,0.10650000000000001,0.75695,0.5372,0.41955
497,0.3715,0.34090000000000004,0.150625,0.7111000000000001,0.9268000000000001,0.43693000000000004
498,0.9831000000000001,0.9282999999999999,0.618,0.3335,0.4316,0.748695
499,0.3715,0.4532,0.49374999999999997,0.3335,0.509,0.43320000000000003
500,0.3715,0.6584,0.22262500000000002,0.3335,0.2537,0.39198000000000005
501,0.9704999999999999,0.9198,0.665,0.3335,0.2537,0.7255049999999998
502,0.3715,0.4808,0.38249999999999995,0.3335,0.5126000000000001,0.41839
503,0.3715,0.12894999999999998,0.8455,0.3335,0.5291,0.4255025
504,0.8206,0.5645,0.34099999999999997,0.3335,0.2537,0.52691
505,0.3715,0.4957,0.11912500000000001,0.75695,0.8268,0.45891499999999996
506,0.3715,0.7235,0.41337500000000005,0.71845,0.39919999999999994,0.506725
507,0.3715,0.6949,0.26325,0.3335,0.4203,0.43421999999999994
508,0.3715,0.40759999999999996,0.36224999999999996,0.3335,0.4256,0.38299
509,0.3715,0.6272,0.254125,0.8553,0.2537,0.44266
510,0.3715,0.5196000000000001,0.12212500000000001,0.96275,0.5166999999999999,0.439555
511,0.3715,0.12894999999999998,0.8455,0.3335,0.434,0.4112375
512,0.3715,0.7925,0.24950000000000003,0.9018499999999999,0.3759,0.506045
513,0.954,0.8401000000000001,0.5565,0.3335,0.7656000000000001,0.7557149999999999
514,0.9004,0.9363,0.458,0.3335,0.2537,0.6671999999999999
515,0.3715,0.7338,0.278125,0.3335,0.2537,0.42192999999999997
516,0.8206,0.48505,0.8455,0.7734,0.847,0.7409325
517,0.3715,0.12894999999999998,0.8455,0.3335,0.49879999999999997,0.4209575
518,0.8746,0.855,0.46775,0.3335,0.2537,0.6410849999999999
519,0.3715,0.12894999999999998,0.8455,0.7734,0.7130000000000001,0.4970775
520,0.3715,0.12894999999999998,0.8455,0.3335,0.8664000000000001,0.47609749999999995
521,0.3715,0.7631,0.1925,0.8553,0.2537,0.46430999999999994
522,0.3715,0.12894999999999998,0.8455,0.3335,0.5246000000000001,0.4248275
523,0.3715,0.12894999999999998,0.8455,0.3335,0.5132,0.4231175
524,0.3715,0.4648,0.5782499999999999,0.3335,0.4364,0.44211
525,0.3715,0.12894999999999998,0.8455,0.3335,0.4094,0.40754749999999995
526,0.3715,0.7855,0.17012500000000003,0.3335,0.40790000000000004,0.436385
527,0.3715,0.6413,0.46049999999999996,0.3335,0.5071000000000001,0.47329
528,0.3715,0.12894999999999998,0.8455,0.3335,0.4004,0.4061975
529,0.3715,0.2988,0.230375,0.96765,0.4982,0.40371999999999997
530,0.3715,0.12894999999999998,0.8455,0.3335,0.49310000000000004,0.4201025
531,0.3715,0.38480000000000003,0.475,0.3335,0.692,0.43979999999999997
532,0.3715,0.4446,0.52525,0.3335,0.6981999999999999,0.46573
533,0.3715,0.4772,0.28437500000000004,0.3335,0.8887999999999999,0.454295
534,0.3715,0.6372,0.31299999999999994,0.7933499999999999,0.8175999999999999,0.5353249999999999
535,0.8742000000000001,0.6495,0.34525,0.8868,0.37029999999999996,0.63791
536,0.9338,0.68485,0.8455,0.3335,0.8374,0.7794125000000001
537,0.3715,0.12894999999999998,0.8455,0.3335,0.4952,0.4204175
538,0.8206,0.7007999999999999,0.40012499999999995,0.709,0.8618,0.701575
539,0.3715,0.25765000000000005,0.8455,0.3335,0.5108,0.4549325000000001
540,0.3715,0.5992999999999999,0.293625,0.3335,0.2537,0.391405
541,0.8554,0.9406,0.60125,0.3335,0.2537,0.683425
542,0.3715,0.5706,0.2705,0.3335,0.2537,0.379605
543,0.3715,0.5996,0.2305,0.81365,0.46950000000000003,0.45924000000000004
544,0.3715,0.12894999999999998,0.8455,0.9351,0.8714,0.5370075
545,0.8206,0.7935000000000001,0.35050000000000003,0.3335,0.425,0.611755
546,0.8206,0.5554,0.5790000000000001,0.3335,0.4334,0.59919
547,0.9192,0.67505,0.8455,0.7933499999999999,0.48079999999999995,0.7650775000000001
548,0.3715,0.6653,0.32749999999999996,0.3335,0.4475,0.44375
549,0.3715,0.12894999999999998,0.8455,0.3335,0.7894,0.4645475
550,0.3715,0.3819,0.429,0.3335,0.5359999999999999,0.406475
551,0.3715,0.8118999999999998,0.258125,0.3335,0.2537,0.437455
552,0.3715,0.12894999999999998,0.8455,0.3335,0.5216000000000001,0.42437749999999996
553,0.8206,0.8239000000000001,0.446875,0.81365,0.4175,0.68552
554,0.3715,0.5504,0.274,0.3335,0.8806,0.46929
555,0.3715,0.12894999999999998,0.8455,0.3335,0.6921999999999999,0.44996749999999996
556,0.3715,0.12894999999999998,0.8455,0.3335,0.2537,0.3841925
557,0.3715,0.46109999999999995,0.33125,0.3335,0.47179999999999994,0.397095
558,0.3715,0.6279,0.071375,0.81365,0.2537,0.40212000000000003
559,0.3715,0.725,0.61175,0.3335,0.7986,0.56819
560,0.3715,0.4809,0.5017499999999999,0.3335,0.8304,0.489935
561,0.8206,0.5753999999999999,0.33475,0.3335,0.5067,0.566335
562,0.8998,0.9082,0.61575,0.3335,0.2537,0.691545
563,0.3715,0.12894999999999998,0.8455,0.3335,0.39199999999999996,0.40493749999999995
564,0.794,0.8822,0.67025,0.98165,0.5087,0.76727
565,0.8206,0.8178999999999998,0.47325000000000006,0.3335,0.5666,0.6636449999999999
566,0.954,0.58455,0.8455,0.81365,0.40879999999999994,0.7441225
567,0.3715,0.12894999999999998,0.8455,0.3335,0.524,0.4247375
568,0.3715,0.6802,0.306,0.3335,0.2537,0.414105
569,0.3715,0.7495,0.39649999999999996,0.98165,0.2537,0.5143449999999999
570,0.3715,0.12894999999999998,0.8455,0.3335,0.5642,0.43076749999999997
571,0.3715,0.3353,0.231375,0.83605,0.9087999999999999,0.46147499999999997
572,0.3715,0.12894999999999998,0.8455,0.3335,0.8914,0.4798475
574,0.954,0.8163,0.6555,0.3335,0.2537,0.69278
575,0.3715,0.12894999999999998,0.8455,0.9252999999999999,0.2537,0.4433725
576,0.3715,0.57455,0.19475000000000003,0.3335,0.44870000000000004,0.39469250000000006
577,0.3715,0.5593,0.158375,0.3335,0.5347999999999999,0.39652
578,0.3715,0.35935,0.8455,0.3335,0.8598,0.5327075
579,0.3715,0.5534,0.48,0.3335,0.2537,0.417205
580,0.3715,0.6769000000000001,0.24625000000000002,0.8553,0.5599999999999999,0.499455
581,0.3715,0.5347999999999999,0.26475000000000004,0.3335,0.7884,0.44970999999999994
582,0.3715,0.12894999999999998,0.8455,0.74365,0.4514,0.4548625
583,0.3715,0.12894999999999998,0.8455,0.7933499999999999,0.39799999999999996,0.45182249999999996
584,0.9591000000000001,0.71415,0.8455,0.3335,0.49910000000000004,0.7435824999999999
585,0.3715,0.42965,0.8455,0.3335,0.93,0.5608124999999999
586,0.8742000000000001,0.61015,0.18125,0.3335,0.2537,0.5224525
587,0.3715,0.12894999999999998,0.8455,0.3335,0.7396,0.45707749999999997
588,0.9192,0.9463000000000001,0.488,0.3335,0.2537,0.68134
589,0.794,0.9283,0.393,0.96765,0.3915,0.704365
590,0.3715,0.12894999999999998,0.8455,0.3335,0.4859,0.41902249999999996
591,0.794,0.62895,0.8455,0.3335,0.8174,0.7204975
592,0.3715,0.4115,0.235625,0.3335,0.2537,0.33285499999999996
593,0.3715,0.12894999999999998,0.8455,0.9200499999999999,0.4286,0.4690825
594,0.3715,0.7807999999999999,0.27149999999999996,0.3335,0.4279,0.458485
595,0.3715,0.12894999999999998,0.8455,0.9018499999999999,0.7676000000000001,0.5181125
596,0.3715,0.4225,0.31475,0.3335,0.43579999999999997,0.37874499999999994
597,0.3715,0.12894999999999998,0.8455,0.3335,0.5396,0.4270775
598,0.3715,0.7304,0.21500000000000002,0.3335,0.4759,0.44178500000000004
599,0.7858,0.869,0.45049999999999996,0.75695,0.2537,0.6568399999999999
600,0.3715,0.7348499999999999,0.09437500000000001,0.3335,0.2537,0.38544249999999997
601,0.8206,0.5771,0.58975,0.3335,0.3831,0.59922
602,0.3715,0.47085,0.165625,0.3335,0.2537,0.3336925
603,0.3715,0.39180000000000004,0.2705,0.3335,0.2537,0.334905
604,0.3715,0.12894999999999998,0.8455,0.3335,0.7786,0.4629275
605,0.3715,0.4892,0.29337500000000005,0.3335,0.5295000000000001,0.40520000000000006
606,0.8206,0.7152000000000001,0.5642499999999999,0.3335,0.4271,0.6352450000000001
607,0.3715,0.6106,0.4105,0.8717499999999999,0.2537,0.47143
608,0.3715,0.41705000000000003,0.8455,0.3335,0.2537,0.4562175
609,0.3715,0.12894999999999998,0.8455,0.3335,0.5438,0.42770749999999996
610,0.3715,0.12894999999999998,0.8455,0.3335,0.7614000000000001,0.4603475
611,0.3715,0.7966,0.23712500000000003,0.3335,0.9434,0.5328849999999999
612,0.3715,0.12894999999999998,0.8455,0.3335,0.7132000000000001,0.4531175
613,0.3715,0.2952,0.256125,0.3335,0.47419999999999995,0.34095499999999995
614,0.3715,0.12894999999999998,0.8455,0.3335,0.7272000000000001,0.4552175
615,0.3715,0.63015,0.08374999999999999,0.3335,0.2537,0.3571425
616,0.3715,0.569,0.33375,0.83605,0.2537,0.44211
617,0.9338,0.64845,0.8455,0.3335,0.2537,0.6827574999999999
618,0.3715,0.12894999999999998,0.8455,0.3335,0.4352,0.4114175
620,0.3715,0.3998,0.35275,0.3335,0.41359999999999997,0.37733999999999995
621,0.8206,0.7186,0.535,0.71845,0.2537,0.64273
622,0.3715,0.12894999999999998,0.8455,0.3335,0.5504,0.42869749999999995
623,0.3715,0.6014,0.30725,0.3335,0.5078,0.43277000000000004
624,0.9004,0.7061499999999999,0.8455,0.3335,0.765,0.7638575
625,0.3715,0.516,0.321,0.3335,0.42919999999999997,0.40237999999999996
626,0.8742000000000001,0.26685,0.8455,0.3335,0.5509999999999999,0.6140725
627,0.3715,0.7758,0.28712499999999996,0.3335,0.48550000000000004,0.469
628,0.8742000000000001,0.41080000000000005,0.278875,0.7296499999999999,0.5072,0.5697800000000001
629,0.3715,0.7603,0.22987500000000002,0.3335,0.37470000000000003,0.43705499999999997
630,0.3715,0.35950000000000004,0.27925,0.3335,0.2537,0.32858
631,0.3715,0.4274,0.23712500000000003,0.3335,0.2537,0.33713
632,0.8832,0.9064000000000001,0.31150000000000005,0.709,0.4703,0.695305
633,0.3715,0.46199999999999997,0.12225,0.74365,0.45510000000000006,0.39403
634,0.8554,0.8509,0.36750000000000005,0.7296499999999999,0.48379999999999995,0.68838
635,0.3715,0.12894999999999998,0.8455,0.3335,0.7835999999999999,0.46367749999999996
636,0.3715,0.8555999999999999,0.27975000000000005,0.3335,0.2537,0.45270499999999997
637,0.3715,0.12894999999999998,0.8455,0.3335,0.45679999999999993,0.41465749999999996
638,0.3715,0.12894999999999998,0.8455,0.3335,0.8792,0.4780175
639,0.3715,0.4496,0.280875,0.3335,0.47779999999999995,0.38504499999999997
640,0.3715,0.43405000000000005,0.165875,0.81365,0.5163,0.4119475
641,0.3715,0.7127,0.5922499999999999,0.8553,0.5234,0.572115
642,0.3715,0.4303,0.44625,0.3335,0.2537,0.37967999999999996
643,0.3715,0.12894999999999998,0.8455,0.3335,0.4856,0.4189775
644,0.3715,0.12894999999999998,0.8455,0.3335,0.4424,0.41249749999999996
645,0.3715,0.4194,0.25775000000000003,0.3335,0.2537,0.33925500000000003
646,0.3715,0.7806000000000001,0.2909999999999999,0.3335,0.2537,0.43620499999999995
647,0.3715,0.12894999999999998,0.8455,0.3335,0.4543999999999999,0.4142975
648,0.3715,0.41445,0.8455,0.3335,0.5342,0.4976425
649,0.3715,0.56365,0.18887500000000002,0.3335,0.5183,0.4012325
650,0.3715,0.37525,0.21612499999999998,0.3335,0.49039999999999995,0.3553974999999999
651,0.3715,0.12894999999999998,0.8455,0.75695,0.871,0.5191325
652,0.9591000000000001,0.9517,0.664,0.3335,0.4575,0.76043
653,0.3715,0.12894999999999998,0.8455,0.3335,0.8464,0.47309749999999995
654,0.8742000000000001,0.5655,0.5810000000000001,0.3335,0.8949999999999999,0.687435
655,0.9282000000000001,0.50085,0.8455,0.3335,0.8158,0.7284925000000001
656,0.3715,0.42345,0.8455,0.3335,0.4406,0.4858525
657,0.794,0.7663000000000001,0.33425000000000005,0.3335,0.2537,0.56803
658,0.3715,0.12894999999999998,0.8455,0.3335,0.45919999999999994,0.4150175
659,0.3715,0.12894999999999998,0.8455,0.3335,0.7694,0.4615475
660,0.3715,0.12894999999999998,0.8455,0.3335,0.48019999999999996,0.41816749999999997
661,0.8206,0.7533000000000001,0.40474999999999994,0.3335,0.4502,0.616335
662,0.3715,0.12894999999999998,0.8455,0.3335,0.9552,0.48941749999999995
663,0.3715,0.44819999999999993,0.39,0.3335,0.2537,0.372905
664,0.3715,0.5722,0.071625,0.9834999999999998,0.2537,0.40523
665,0.3715,0.5472,0.14824999999999997,0.9018499999999999,0.2537,0.40614
666,0.3715,0.12894999999999998,0.8455,0.3335,0.8882,0.47936749999999995
667,0.3715,0.3277,0.279625,0.3335,0.7766,0.39914
668,0.3715,0.12894999999999998,0.8455,0.3335,0.9381999999999999,0.4868675
669,0.8206,0.65215,0.8455,0.3335,0.2537,0.6497225
670,0.3715,0.8433999999999999,0.478,0.3335,0.5195000000000001,0.529175
671,0.3715,0.41879999999999995,0.48225,0.3335,0.9574,0.48956
672,0.3715,0.35619999999999996,0.40475,0.74365,0.4226,0.419205
673,0.794,0.8349000000000001,0.268625,0.3335,0.4515,0.6017250000000001
674,0.3715,0.6919,0.48224999999999996,0.3335,0.9286,0.553515
675,0.794,0.8450000000000001,0.35425000000000006,0.7933499999999999,0.2537,0.6376899999999999
676,0.3715,0.7497,0.47300000000000003,0.9735999999999999,0.2537,0.52889
677,0.3715,0.6772,0.36375,0.3335,0.9718,0.53262
678,0.794,0.677,0.5582499999999999,0.9281,0.46579999999999994,0.6817799999999999
679,0.9457,0.9724999999999999,0.5810000000000001,0.7296499999999999,0.2537,0.7540549999999999
680,0.3715,0.12894999999999998,0.8455,0.3335,0.5299999999999999,0.4256375
681,0.784,0.8486,0.38425,0.3335,0.2537,0.5956049999999999
682,0.3715,0.12894999999999998,0.8455,0.9200499999999999,0.5288,0.4841125
683,0.8742000000000001,0.5907,0.30825,0.3335,0.3911,0.5636
684,0.3715,0.45820000000000005,0.30374999999999996,0.3335,0.5576,0.40374
685,0.794,0.8891,0.5055,0.9018499999999999,0.2537,0.6898149999999998
686,0.3715,0.40390000000000004,0.33525,0.3335,0.8260000000000001,0.43672500000000003
687,0.8206,0.8057000000000001,0.46325,0.3335,0.8956,0.707945
688,0.3715,0.3894,0.3075,0.7734,0.2537,0.385695
689,0.3715,0.12894999999999998,0.8455,0.3335,0.7558,0.45950749999999996
690,0.8832,0.9032,0.40325,0.3335,0.9363999999999999,0.74522
691,0.3715,0.4495,0.40149999999999997,0.3335,0.2537,0.37553
692,0.3715,0.24985000000000002,0.8455,0.3335,0.954,0.5194625
693,0.3715,0.12894999999999998,0.8455,0.3335,0.9738,0.4922075
694,0.3715,0.12894999999999998,0.8455,0.3335,0.5569999999999999,0.4296875
695,0.3715,0.12894999999999998,0.8455,0.9018499999999999,0.5516,0.4857125
696,0.3715,0.3302,0.166375,0.7139,0.8996,0.433605
697,0.3715,0.5592,0.20249999999999999,0.81365,0.2537,0.41117
698,0.3715,0.4706,0.36999999999999994,0.3335,0.7252000000000001,0.44522999999999996
699,0.3715,0.6177,0.25675,0.3335,0.2537,0.38863
700,0.9573999999999999,0.9258,0.5800000000000001,0.3335,0.2537,0.7060749999999999
701,0.3715,0.757,0.32225000000000004,0.3335,0.2537,0.43655499999999997
702,0.3715,0.12894999999999998,0.8455,0.3335,0.40099999999999997,0.40628749999999997
703,0.3715,0.12894999999999998,0.8455,0.9200499999999999,0.5156000000000001,0.4821325
704,0.3715,0.6624,0.108625,0.8717499999999999,0.2537,0.424005
705,0.3715,0.12894999999999998,0.8455,0.3335,0.7542,0.4592675
706,0.3715,0.35330000000000006,0.348125,0.3335,0.40390000000000004,0.363335
707,0.3715,0.5689,0.14200000000000002,0.3335,0.987,0.46347499999999997
709,0.9358,0.7404499999999999,0.8455,0.8553,0.2537,0.7585375
710,0.3715,0.47500000000000003,0.269,0.3335,0.9034,0.45286000000000004
711,0.3715,0.45299999999999996,0.15812500000000002,0.7111000000000001,0.5624,0.41179499999999997
712,0.3715,0.44229999999999997,0.144125,0.9281,0.7604,0.45771999999999996
713,0.3715,0.4942,0.16625,0.3335,0.5031000000000001,0.377065
714,0.3715,0.6267,0.10575000000000001,0.83605,0.2537,0.410935
715,0.9192,0.851,0.4992500000000001,0.7734,0.2537,0.7037549999999999
716,0.3715,0.5237,0.18175,0.83605,0.5444,0.44399
717,0.9338,0.9033,0.6352500000000001,0.3335,0.2537,0.7044199999999999
718,0.3715,0.5292,0.383,0.83605,0.9378,0.544625
719,0.9192,0.9595,0.45475000000000004,0.3335,0.43870000000000003,0.70574
720,0.3715,0.12894999999999998,0.8455,0.3335,0.2537,0.3841925
721,0.3715,0.6489,0.34475,0.3335,0.46819999999999995,0.44620499999999996
722,0.8742000000000001,0.5769000000000001,0.33599999999999997,0.3335,0.5243,0.58568
723,0.3715,0.4216,0.58825,0.7734,0.48679999999999995,0.48486
724,0.794,0.8642,0.43475,0.3335,0.497,0.6491
725,0.3715,0.35235,0.20400000000000001,0.7296499999999999,0.4573999999999999,0.3819125
726,0.3715,0.5207999999999999,0.139625,0.7933499999999999,0.2537,0.38696499999999995
727,0.3715,0.6766,0.26250000000000007,0.97745,0.4239,0.49443
