event_id,transaction_id,account_id,protocol_id,event_type,token_id,amount,collateral_amount,debt_amount,timestamp
3604,5985,262,1,REPAY,3,1013.808133,,1013.808133,2025-02-24 12:25:10
3605,5986,208,4,BORROW,3,8581.960767,21141.9646766281,8581.960767,2025-02-24 12:40:01
3606,5987,669,4,BORROW,3,1085.441881,2438.8272756782,1085.441881,2025-02-24 13:14:28
3607,5988,127,2,DEPOSIT,4,9419.916179,9419.916179,,2025-02-24 13:25:26
3608,5989,481,2,REPAY,5,840.33882,,840.33882,2025-02-24 13:33:28
3609,5993,832,2,WITHDRAW,5,5623.276141,,,2025-02-24 14:12:06
3610,5994,652,3,BORROW,1,2438.586814,4835.8223738594,2438.586814,2025-02-24 15:00:20
3611,5999,598,1,BORROW,2,8094.4291,14428.4132847474,8094.4291,2025-02-24 16:28:32
3612,6000,816,1,REPAY,3,0.255954,,0.255954,2025-02-24 16:52:55
3613,6001,795,2,REPAY,4,1.02713,,1.02713,2025-02-24 17:16:14
3614,6002,638,4,DEPOSIT,4,6774.617151,6774.617151,,2025-02-24 17:20:58
3615,6003,799,3,REPAY,3,9.093645,,9.093645,2025-02-24 17:27:28
3616,6005,456,1,BORROW,1,9222.304475,12569.5814868989,9222.304475,2025-02-24 17:32:52
3617,6007,275,3,REPAY,5,83.202984,,83.202984,2025-02-24 18:25:17
3618,6011,832,1,REPAY,4,264.071805,,264.071805,2025-02-24 19:15:22
3619,6012,324,4,REPAY,2,8.344345,,8.344345,2025-02-24 19:24:52
3620,6014,782,3,BORROW,4,4295.382956,10097.6669781586,4295.382956,2025-02-24 19:38:43
3621,6019,50,3,BORROW,5,9675.367506,21908.2179113498,9675.367506,2025-02-24 20:59:33
3622,6020,214,3,REPAY,5,85.978687,,85.978687,2025-02-24 21:00:35
3623,6022,896,2,REPAY,4,446.665892,,446.665892,2025-02-24 21:22:11
3624,6023,95,3,REPAY,4,281.148607,,281.148607,2025-02-24 21:30:32
3625,6024,887,1,REPAY,3,2394.864904,,2394.864904,2025-02-24 22:04:43
3626,6027,484,3,REPAY,3,9.312106,,9.312106,2025-02-24 22:43:22
3627,6029,615,2,REPAY,2,9.482027,,9.482027,2025-02-24 23:03:41
3628,6030,742,3,BORROW,3,9378.009454,13760.4924024015,9378.009454,2025-02-24 23:09:05
3629,6031,252,3,DEPOSIT,1,6783.252714,6783.252714,,2025-02-24 23:16:08
3630,6032,984,2,WITHDRAW,1,3954.049563,,,2025-02-24 23:17:37
3631,6033,771,2,WITHDRAW,4,1284.686546,,,2025-02-24 23:28:37
3632,6034,348,3,DEPOSIT,5,384.409525,384.409525,,2025-02-24 23:46:56
3633,6035,4,4,DEPOSIT,5,5910.527677,5910.527677,,2025-02-24 23:55:39
3634,6036,728,4,BORROW,5,7193.533244,9305.1792869102,7193.533244,2025-02-25 00:01:58
3635,6038,732,1,BORROW,4,7174.31484,12882.619367777,7174.31484,2025-02-25 00:07:06
3636,6039,547,4,DEPOSIT,1,6592.492497,6592.492497,,2025-02-25 00:07:23
3637,6041,288,1,LIQUIDATION,2,5553.923697,4556.5034953886,5553.923697,2025-02-25 00:42:22
3638,6043,183,1,DEPOSIT,3,3661.014653,3661.014653,,2025-02-25 00:59:39
3639,6044,886,1,DEPOSIT,5,7522.777009,7522.777009,,2025-02-25 01:07:23
3640,6046,227,3,WITHDRAW,1,8646.513488,,,2025-02-25 01:41:32
3641,6048,623,3,BORROW,5,8285.833487,17136.4316212309,8285.833487,2025-02-25 01:44:17
3642,6050,862,1,REPAY,2,2017.573126,,2017.573126,2025-02-25 02:23:50
3643,6051,585,3,DEPOSIT,1,3848.343476,3848.343476,,2025-02-25 02:41:09
3644,6055,180,2,BORROW,5,6614.919322,14440.5315115694,6614.919322,2025-02-25 03:45:39
3645,6057,829,2,REPAY,5,346.610678,,346.610678,2025-02-25 04:04:43
3646,6058,281,1,REPAY,1,2631.861922,,2631.861922,2025-02-25 04:21:10
3647,6059,687,3,REPAY,5,876.571053,,876.571053,2025-02-25 04:24:36
3648,6060,900,2,DEPOSIT,1,5695.1936,5695.1936,,2025-02-25 04:37:57
3649,6061,554,1,WITHDRAW,5,2838.387991,,,2025-02-25 04:50:47
3650,6062,177,1,DEPOSIT,5,3931.708902,3931.708902,,2025-02-25 05:14:26
3651,6063,615,2,REPAY,2,24.660903,,24.660903,2025-02-25 05:18:33
3652,6064,657,1,BORROW,5,8004.315138,10941.5455017446,8004.315138,2025-02-25 05:18:58
3653,6065,332,3,DEPOSIT,5,6879.935445,6879.935445,,2025-02-25 05:30:25
3654,6066,967,4,REPAY,1,6.17521,,6.17521,2025-02-25 05:34:30
3655,6067,672,1,WITHDRAW,1,3484.453708,,,2025-02-25 05:46:58
3656,6069,924,4,REPAY,1,65.259514,,65.259514,2025-02-25 06:01:53
3657,6070,31,2,DEPOSIT,2,7058.311975,7058.311975,,2025-02-25 06:09:12
3658,6072,53,3,REPAY,4,0.069782,,0.069782,2025-02-25 06:34:00
3659,6075,255,4,REPAY,5,288.940023,,288.940023,2025-02-25 07:43:44
3660,6079,63,2,BORROW,4,1743.035732,3807.0671109766,1743.035732,2025-02-25 08:01:44
3661,6081,1000,3,REPAY,4,98.398576,,98.398576,2025-02-25 08:22:05
3662,6082,150,1,REPAY,5,742.935918,,742.935918,2025-02-25 08:29:49
3663,6083,368,3,BORROW,5,8199.700198,20420.0270765322,8199.700198,2025-02-25 08:31:10
3664,6087,598,3,REPAY,2,9487.962345,,9487.962345,2025-02-25 09:40:24
3665,6088,685,2,REPAY,5,2859.925727,,2859.925727,2025-02-25 09:50:07
3666,6089,375,2,DEPOSIT,2,732.854743,732.854743,,2025-02-25 09:50:27
3667,6090,585,3,WITHDRAW,5,9037.843052,,,2025-02-25 10:07:54
3668,6091,243,4,REPAY,3,631.962026,,631.962026,2025-02-25 10:53:04
3669,6093,663,4,REPAY,3,343.537226,,343.537226,2025-02-25 12:09:41
3670,6094,903,1,REPAY,2,27.971024,,27.971024,2025-02-25 12:27:30
3671,6096,290,1,REPAY,1,4192.761407,,4192.761407,2025-02-25 12:53:13
3672,6098,696,1,REPAY,5,595.263661,,595.263661,2025-02-25 13:17:21
3673,6099,683,4,REPAY,3,225.227073,,225.227073,2025-02-25 14:10:38
3674,6101,740,3,DEPOSIT,2,7548.891576,7548.891576,,2025-02-25 15:07:47
3675,6102,673,4,WITHDRAW,3,6877.817628,,,2025-02-25 15:17:47
3676,6103,14,3,REPAY,3,30.714041,,30.714041,2025-02-25 15:30:02
3677,6104,433,4,REPAY,5,1968.19403,,1968.19403,2025-02-25 15:43:30
3678,6105,599,2,BORROW,3,4288.641973,8233.8634014995,4288.641973,2025-02-25 15:46:10
3679,6106,86,2,REPAY,5,0.064782,,0.064782,2025-02-25 16:03:55
3680,6107,646,2,REPAY,2,370.261222,,370.261222,2025-02-25 16:23:25
3681,6109,343,1,BORROW,3,4339.222231,7654.6413112053,4339.222231,2025-02-25 16:26:26
3682,6110,943,1,DEPOSIT,5,6280.343982,6280.343982,,2025-02-25 16:39:28
3683,6112,857,2,BORROW,4,6646.166149,10980.016382237,6646.166149,2025-02-25 16:48:00
3684,6115,697,2,REPAY,4,6.410542,,6.410542,2025-02-25 17:43:29
3685,6116,683,4,REPAY,4,24.117204,,24.117204,2025-02-25 17:52:25
3686,6117,362,1,REPAY,4,10.269721,,10.269721,2025-02-25 17:56:22
3687,6118,113,3,WITHDRAW,3,8146.521285,,,2025-02-25 18:23:23
3688,6119,706,4,WITHDRAW,4,2716.132165,,,2025-02-25 18:39:32
3689,6120,309,3,REPAY,1,154.088537,,154.088537,2025-02-25 18:46:53
3690,6121,576,4,REPAY,1,98.952293,,98.952293,2025-02-25 18:51:59
3691,6122,360,1,REPAY,4,1507.645982,,1507.645982,2025-02-25 19:10:26
3692,6123,686,2,REPAY,1,1205.289295,,1205.289295,2025-02-25 19:28:01
3693,6124,707,1,DEPOSIT,4,644.53763,644.53763,,2025-02-25 20:27:16
3694,6126,265,1,REPAY,3,808.218718,,808.218718,2025-02-25 20:42:34
3695,6127,692,2,DEPOSIT,4,3285.507626,3285.507626,,2025-02-25 20:43:41
3696,6128,430,1,WITHDRAW,3,5154.733861,,,2025-02-25 21:11:44
3697,6130,55,4,DEPOSIT,2,675.801588,675.801588,,2025-02-25 21:26:46
3698,6131,146,3,DEPOSIT,3,7565.829713,7565.829713,,2025-02-25 21:45:58
3699,6132,807,4,DEPOSIT,3,9069.151651,9069.151651,,2025-02-25 22:00:00
3700,6133,606,1,REPAY,4,914.914468,,914.914468,2025-02-25 22:04:39
3701,6134,656,4,WITHDRAW,3,4251.757492,,,2025-02-25 22:08:33
3702,6136,249,3,WITHDRAW,5,3965.987471,,,2025-02-25 22:29:55
3703,6137,650,1,REPAY,1,4.506837,,4.506837,2025-02-25 22:51:32
3704,6138,210,2,WITHDRAW,2,2019.582562,,,2025-02-25 23:23:19
3705,6140,331,2,REPAY,1,2584.247648,,2584.247648,2025-02-25 23:45:46
3706,6142,818,1,REPAY,2,83.135961,,83.135961,2025-02-26 00:04:40
3707,6143,719,1,BORROW,1,7680.015732,14717.9768438931,7680.015732,2025-02-26 00:04:52
3708,6144,588,3,REPAY,2,3195.074207,,3195.074207,2025-02-26 00:10:59
3709,6147,168,2,REPAY,1,7428.978038,,7428.978038,2025-02-26 00:24:31
3710,6150,997,2,DEPOSIT,4,5851.373138,5851.373138,,2025-02-26 01:18:04
3711,6151,809,3,REPAY,5,607.648112,,607.648112,2025-02-26 01:23:17
3712,6152,1000,4,REPAY,4,49.461732,,49.461732,2025-02-26 01:48:53
3713,6153,56,4,DEPOSIT,2,156.056409,156.056409,,2025-02-26 01:52:09
3714,6154,298,2,WITHDRAW,3,5080.659764,,,2025-02-26 02:04:03
3715,6157,289,3,REPAY,5,3572.552474,,3572.552474,2025-02-26 04:00:00
3716,6158,123,1,WITHDRAW,1,7717.676178,,,2025-02-26 04:03:55
3717,6160,781,2,WITHDRAW,3,4796.027578,,,2025-02-26 04:23:26
3718,6161,422,3,REPAY,5,1623.857127,,1623.857127,2025-02-26 04:27:50
3719,6163,810,4,REPAY,4,2307.78741,,2307.78741,2025-02-26 04:59:46
3720,6164,983,1,REPAY,5,2082.244053,,2082.244053,2025-02-26 05:00:44
3721,6168,394,4,BORROW,4,7653.029799,14230.779872147,7653.029799,2025-02-26 05:53:47
3722,6169,122,2,REPAY,2,2094.522859,,2094.522859,2025-02-26 05:58:03
3723,6172,219,2,LIQUIDATION,1,8682.299971,8525.0037725848,8682.299971,2025-02-26 06:41:33
3724,6173,654,4,REPAY,3,617.027206,,617.027206,2025-02-26 06:44:11
3725,6174,980,3,DEPOSIT,1,672.597155,672.597155,,2025-02-26 06:49:40
3726,6175,163,1,REPAY,2,233.893373,,233.893373,2025-02-26 07:00:55
3727,6177,726,2,REPAY,4,45.121438,,45.121438,2025-02-26 07:18:19
3728,6180,705,1,WITHDRAW,5,5943.255573,,,2025-02-26 08:03:15
3729,6181,476,1,REPAY,1,1329.381068,,1329.381068,2025-02-26 08:22:18
3730,6182,237,1,REPAY,3,104.307648,,104.307648,2025-02-26 08:23:49
3731,6185,372,4,WITHDRAW,2,3892.45451,,,2025-02-26 09:11:10
3732,6186,324,1,REPAY,4,1.452372,,1.452372,2025-02-26 09:36:26
3733,6187,606,2,REPAY,1,187.206446,,187.206446,2025-02-26 09:46:20
3734,6188,178,1,REPAY,1,2.467056,,2.467056,2025-02-26 10:08:28
3735,6189,985,2,BORROW,3,7982.804009,18000.3264992488,7982.804009,2025-02-26 10:10:59
3736,6190,586,4,REPAY,4,121.193072,,121.193072,2025-02-26 10:11:11
3737,6191,847,1,REPAY,4,3100.390885,,3100.390885,2025-02-26 10:11:54
3738,6193,382,2,WITHDRAW,2,3533.976881,,,2025-02-26 10:32:22
3739,6194,425,4,DEPOSIT,1,4192.363897,4192.363897,,2025-02-26 10:34:01
3740,6195,903,1,REPAY,4,206.15254,,206.15254,2025-02-26 10:34:35
3741,6197,902,4,DEPOSIT,3,5560.760823,5560.760823,,2025-02-26 11:06:27
3742,6198,106,3,REPAY,5,1523.147706,,1523.147706,2025-02-26 11:14:08
3743,6199,705,1,DEPOSIT,5,5017.301452,5017.301452,,2025-02-26 11:21:20
3744,6200,518,1,REPAY,5,261.990837,,261.990837,2025-02-26 11:25:12
3745,6202,412,1,WITHDRAW,1,9529.254854,,,2025-02-26 11:49:59
3746,6203,724,1,DEPOSIT,3,4347.783503,4347.783503,,2025-02-26 12:02:55
3747,6204,823,1,BORROW,4,8898.739461,20070.206419308,8898.739461,2025-02-26 12:09:15
3748,6205,310,1,REPAY,1,35.798562,,35.798562,2025-02-26 12:27:22
3749,6206,223,2,WITHDRAW,4,9014.384686,,,2025-02-26 12:32:18
3750,6207,484,2,LIQUIDATION,1,8.777873,9.4261727733,8.777873,2025-02-26 12:39:00
3751,6208,905,2,LIQUIDATION,2,5240.355814,4573.5558441675,5240.355814,2025-02-26 12:39:23
3752,6209,240,2,REPAY,1,63.720318,,63.720318,2025-02-26 12:59:39
3753,6211,565,4,LIQUIDATION,1,8692.113736,9315.2733910735,8692.113736,2025-02-26 13:16:13
3754,6212,374,2,REPAY,3,461.703983,,461.703983,2025-02-26 13:42:06
3755,6213,538,2,WITHDRAW,5,2977.180881,,,2025-02-26 13:49:08
3756,6214,511,1,DEPOSIT,2,7883.211448,7883.211448,,2025-02-26 14:06:45
3757,6215,532,2,DEPOSIT,5,7039.055869,7039.055869,,2025-02-26 14:09:59
3758,6216,796,4,LIQUIDATION,5,15513.054643,12785.676061807,15513.054643,2025-02-26 14:14:48
3759,6218,855,2,WITHDRAW,1,7250.748903,,,2025-02-26 14:30:13
3760,6220,508,1,DEPOSIT,4,15.461715,15.461715,,2025-02-26 14:55:53
3761,6221,312,4,DEPOSIT,2,8616.78579,8616.78579,,2025-02-26 15:15:11
3762,6222,171,4,WITHDRAW,2,1480.837388,,,2025-02-26 15:18:31
3763,6223,741,4,REPAY,2,661.656837,,661.656837,2025-02-26 15:40:06
3764,6224,909,2,REPAY,5,410.633201,,410.633201,2025-02-26 15:56:23
3765,6225,148,3,DEPOSIT,5,2364.960477,2364.960477,,2025-02-26 15:59:38
3766,6227,23,1,DEPOSIT,1,2061.163851,2061.163851,,2025-02-26 16:06:26
3767,6229,71,2,LIQUIDATION,5,316.25185,276.3875596705,316.25185,2025-02-26 16:44:31
3768,6230,308,3,DEPOSIT,1,390.363876,390.363876,,2025-02-26 17:14:15
3769,6231,106,4,REPAY,1,181.328559,,181.328559,2025-02-26 17:21:31
3770,6232,803,4,REPAY,1,59.368066,,59.368066,2025-02-26 17:23:30
3771,6233,790,3,BORROW,5,2521.868986,4174.3112229234,2521.868986,2025-02-26 18:03:02
3772,6234,765,3,REPAY,5,223.866047,,223.866047,2025-02-26 18:06:31
3773,6235,803,3,REPAY,3,279.554158,,279.554158,2025-02-26 18:22:11
3774,6236,764,2,REPAY,5,140.052537,,140.052537,2025-02-26 18:44:31
3775,6237,473,3,REPAY,4,1560.159194,,1560.159194,2025-02-26 19:07:41
3776,6238,565,3,DEPOSIT,4,4900.523235,4900.523235,,2025-02-26 19:46:35
3777,6243,607,2,DEPOSIT,1,8573.975893,8573.975893,,2025-02-26 21:23:40
3778,6244,612,1,DEPOSIT,5,1774.645804,1774.645804,,2025-02-26 21:46:59
3779,6245,755,1,BORROW,5,2386.027994,4213.3294485423,2386.027994,2025-02-26 21:52:23
3780,6248,228,2,LIQUIDATION,2,102.503164,102.1724759078,102.503164,2025-02-26 22:35:45
3781,6249,42,2,REPAY,1,130.806573,,130.806573,2025-02-26 23:04:42
3782,6250,538,1,WITHDRAW,5,9344.260381,,,2025-02-26 23:18:19
3783,6251,140,3,REPAY,4,58.681283,,58.681283,2025-02-26 23:18:55
3784,6252,33,3,BORROW,1,7068.367055,12774.4262963953,7068.367055,2025-02-26 23:19:41
3785,6253,623,1,REPAY,3,4636.616075,,4636.616075,2025-02-26 23:41:09
3786,6254,711,1,BORROW,3,6674.946599,16503.884024015,6674.946599,2025-02-27 00:01:08
3787,6256,956,4,WITHDRAW,2,4680.590047,,,2025-02-27 00:09:20
3788,6257,497,1,REPAY,5,1263.907008,,1263.907008,2025-02-27 01:07:58
3789,6259,514,3,REPAY,4,2875.836232,,2875.836232,2025-02-27 01:30:02
3790,6260,233,3,REPAY,2,215.794543,,215.794543,2025-02-27 01:43:49
3791,6262,784,4,REPAY,3,1959.22218,,1959.22218,2025-02-27 02:10:00
3792,6263,872,2,BORROW,4,3624.899697,8636.0285106537,3624.899697,2025-02-27 02:22:39
3793,6264,862,3,REPAY,3,968.862498,,968.862498,2025-02-27 02:25:59
3794,6265,462,4,REPAY,1,0.019582,,0.019582,2025-02-27 02:48:48
3795,6270,538,3,BORROW,3,2446.078218,3956.9567795264,2446.078218,2025-02-27 03:10:53
3796,6271,617,2,LIQUIDATION,4,3448.163354,4105.5435832347,3448.163354,2025-02-27 03:18:46
3797,6272,353,2,DEPOSIT,2,1894.230171,1894.230171,,2025-02-27 03:38:04
3798,6274,473,2,REPAY,1,106.582392,,106.582392,2025-02-27 04:32:59
3799,6276,505,4,REPAY,5,4037.280365,,4037.280365,2025-02-27 04:41:59
3800,6277,657,1,REPAY,2,5898.57464,,5898.57464,2025-02-27 04:47:21
3801,6279,600,4,REPAY,4,13.525347,,13.525347,2025-02-27 05:23:20
3802,6280,530,3,WITHDRAW,2,7412.217466,,,2025-02-27 05:28:10
3803,6281,787,3,REPAY,4,2.532058,,2.532058,2025-02-27 05:31:34
3804,6282,596,1,BORROW,3,4162.077408,6430.3704436275,4162.077408,2025-02-27 05:51:11
3805,6283,140,2,REPAY,4,0.39994,,0.39994,2025-02-27 06:00:50
3806,6284,830,2,DEPOSIT,1,3303.808335,3303.808335,,2025-02-27 06:14:19
3807,6285,289,3,REPAY,3,150.295886,,150.295886,2025-02-27 06:18:42
4187,6822,53,3,REPAY,1,0.023087,,0.023087,2025-03-03 20:14:50
3808,6287,841,1,REPAY,1,5357.89075,,5357.89075,2025-02-27 06:24:42
3809,6288,153,1,REPAY,1,453.685054,,453.685054,2025-02-27 06:29:03
3810,6289,933,1,REPAY,2,38.373983,,38.373983,2025-02-27 06:31:38
3811,6290,484,3,DEPOSIT,4,6796.148112,6796.148112,,2025-02-27 06:41:57
3812,6291,907,1,BORROW,1,4418.625247,5600.1728552277,4418.625247,2025-02-27 06:54:45
3813,6292,961,3,REPAY,5,4215.576561,,4215.576561,2025-02-27 06:58:29
3814,6295,737,3,BORROW,4,5120.278944,10407.1026550984,5120.278944,2025-02-27 07:27:17
3815,6296,908,4,REPAY,4,606.362671,,606.362671,2025-02-27 07:33:08
3816,6298,823,3,BORROW,4,9508.277961,12496.6840447475,9508.277961,2025-02-27 08:09:38
3817,6300,321,4,WITHDRAW,1,4530.879771,,,2025-02-27 08:34:05
3818,6301,746,1,BORROW,2,5435.770808,9444.5948411788,5435.770808,2025-02-27 08:44:38
3819,6302,10,4,DEPOSIT,5,3296.073417,3296.073417,,2025-02-27 08:48:50
3820,6304,586,2,REPAY,5,9.055609,,9.055609,2025-02-27 09:19:32
3821,6305,391,1,BORROW,2,320.490991,464.9721370709,320.490991,2025-02-27 09:23:41
3822,6306,373,3,LIQUIDATION,1,8320.447872,8704.2786565465,8320.447872,2025-02-27 09:37:02
3823,6307,143,4,REPAY,2,67.799041,,67.799041,2025-02-27 09:38:02
3824,6308,434,4,WITHDRAW,3,3668.096065,,,2025-02-27 09:56:04
3825,6309,732,2,REPAY,1,6047.897351,,6047.897351,2025-02-27 10:07:28
3826,6310,307,1,BORROW,4,1679.901731,4089.6981463814,1679.901731,2025-02-27 10:10:32
3827,6313,388,1,REPAY,5,1.34222,,1.34222,2025-02-27 11:33:48
3828,6314,444,4,REPAY,1,3763.476554,,3763.476554,2025-02-27 12:07:59
3829,6315,970,2,WITHDRAW,2,4073.913367,,,2025-02-27 12:24:33
3830,6316,839,2,DEPOSIT,4,4269.622139,4269.622139,,2025-02-27 12:33:04
3831,6318,779,2,REPAY,4,3732.110606,,3732.110606,2025-02-27 13:28:56
3832,6319,942,4,WITHDRAW,1,5004.108396,,,2025-02-27 13:46:24
3833,6320,605,3,WITHDRAW,3,1860.952038,,,2025-02-27 14:12:34
3834,6322,975,4,REPAY,3,3142.438345,,3142.438345,2025-02-27 14:54:05
3835,6323,986,1,REPAY,5,85.51375,,85.51375,2025-02-27 14:57:36
3836,6326,964,2,LIQUIDATION,3,4476.398415,5069.7135246987,4476.398415,2025-02-27 15:40:39
3837,6328,463,4,REPAY,1,1722.503516,,1722.503516,2025-02-27 17:36:46
3838,6329,524,2,DEPOSIT,4,4987.668586,4987.668586,,2025-02-27 17:40:39
3839,6331,289,1,REPAY,3,712.892099,,712.892099,2025-02-27 17:59:14
3840,6332,63,3,REPAY,4,742.450171,,742.450171,2025-02-27 18:05:28
3841,6334,370,4,WITHDRAW,5,5978.782089,,,2025-02-27 18:11:36
3842,6336,982,1,WITHDRAW,1,7829.750646,,,2025-02-27 18:59:03
3843,6337,169,2,DEPOSIT,3,1680.101345,1680.101345,,2025-02-27 19:08:16
3844,6338,981,4,REPAY,3,3.103468,,3.103468,2025-02-27 19:18:17
3845,6339,150,2,REPAY,2,1095.601929,,1095.601929,2025-02-27 19:25:27
3846,6345,505,2,REPAY,5,419.416345,,419.416345,2025-02-27 21:50:18
3847,6346,787,2,REPAY,1,11.733235,,11.733235,2025-02-27 22:21:00
3848,6347,851,3,DEPOSIT,5,2848.289832,2848.289832,,2025-02-27 22:24:53
3849,6348,615,4,REPAY,2,0.192172,,0.192172,2025-02-27 22:26:18
3850,6350,648,3,WITHDRAW,4,932.788633,,,2025-02-27 22:28:26
3851,6351,79,3,WITHDRAW,4,2163.681364,,,2025-02-27 22:36:30
3852,6352,961,4,REPAY,4,2271.310484,,2271.310484,2025-02-27 22:50:18
3853,6354,232,3,REPAY,3,769.349027,,769.349027,2025-02-27 22:59:55
3854,6355,116,3,REPAY,2,49.188068,,49.188068,2025-02-27 23:06:24
3855,6358,404,4,WITHDRAW,5,4217.792034,,,2025-02-28 00:17:56
3856,6359,638,4,WITHDRAW,5,8025.983315,,,2025-02-28 00:28:03
3857,6360,876,1,WITHDRAW,5,5765.908515,,,2025-02-28 00:34:11
3858,6363,633,4,REPAY,5,277.32001,,277.32001,2025-02-28 00:45:06
3859,6365,176,1,BORROW,4,8273.137276,11067.1051696492,8273.137276,2025-02-28 00:50:12
3860,6369,467,2,BORROW,2,4220.376728,5195.9945544462,4220.376728,2025-02-28 02:22:50
3861,6374,862,2,REPAY,2,125.424881,,125.424881,2025-02-28 02:48:48
3862,6377,596,2,DEPOSIT,4,1034.555107,1034.555107,,2025-02-28 03:48:25
3863,6378,343,3,LIQUIDATION,5,4339.222231,4162.5049100295,4339.222231,2025-02-28 03:52:06
3864,6379,762,3,REPAY,1,5.517682,,5.517682,2025-02-28 04:17:10
3865,6381,989,3,REPAY,3,0.003821,,0.003821,2025-02-28 04:24:38
3866,6382,508,2,DEPOSIT,3,9924.289406,9924.289406,,2025-02-28 04:24:39
3867,6383,447,2,REPAY,4,1559.28787,,1559.28787,2025-02-28 04:44:46
3868,6384,156,3,DEPOSIT,4,5457.037383,5457.037383,,2025-02-28 04:52:04
3869,6385,122,1,REPAY,2,248.331732,,248.331732,2025-02-28 04:56:48
3870,6386,533,4,WITHDRAW,3,1371.443321,,,2025-02-28 05:07:31
3871,6388,652,2,LIQUIDATION,2,2438.586814,2538.9598113811,2438.586814,2025-02-28 05:40:38
3872,6389,400,4,DEPOSIT,4,135.510355,135.510355,,2025-02-28 05:44:45
3873,6390,155,4,BORROW,1,2655.022168,3938.5547145406,2655.022168,2025-02-28 05:53:57
3874,6391,319,2,DEPOSIT,5,6983.797868,6983.797868,,2025-02-28 05:55:09
3875,6395,565,4,DEPOSIT,4,4263.421106,4263.421106,,2025-02-28 06:23:15
3876,6396,444,2,REPAY,1,462.30585,,462.30585,2025-02-28 06:34:12
3877,6397,716,2,DEPOSIT,3,3327.192089,3327.192089,,2025-02-28 06:53:26
3878,6398,250,2,WITHDRAW,5,417.955429,,,2025-02-28 06:54:32
3879,6399,524,1,WITHDRAW,2,2352.975075,,,2025-02-28 07:00:33
3880,6400,771,4,BORROW,3,7502.822826,12488.700497913,7502.822826,2025-02-28 07:10:49
3881,6402,198,2,WITHDRAW,1,7217.409196,,,2025-02-28 07:23:09
3882,6403,206,4,BORROW,4,5689.076606,8070.9318756738,5689.076606,2025-02-28 07:25:29
3883,6404,134,2,WITHDRAW,2,2468.814816,,,2025-02-28 07:30:38
3884,6405,627,2,REPAY,4,546.329634,,546.329634,2025-02-28 07:39:27
3885,6409,495,3,REPAY,1,99.25547,,99.25547,2025-02-28 08:01:31
3886,6412,120,2,WITHDRAW,3,9695.582826,,,2025-02-28 08:26:09
3887,6413,403,1,REPAY,4,0.026998,,0.026998,2025-02-28 08:49:01
3888,6414,457,4,REPAY,4,1973.218021,,1973.218021,2025-02-28 08:53:50
3889,6416,345,3,DEPOSIT,1,5741.079038,5741.079038,,2025-02-28 09:20:15
3890,6417,727,1,REPAY,4,3972.418639,,3972.418639,2025-02-28 09:31:59
3891,6418,625,2,WITHDRAW,4,1402.596224,,,2025-02-28 10:14:25
3892,6420,649,1,REPAY,4,2735.801519,,2735.801519,2025-02-28 10:22:44
3893,6421,91,4,REPAY,1,2496.490443,,2496.490443,2025-02-28 10:45:13
3894,6424,280,2,REPAY,3,274.420757,,274.420757,2025-02-28 11:15:56
3895,6425,957,3,REPAY,4,1556.294124,,1556.294124,2025-02-28 11:18:15
3896,6426,602,1,REPAY,5,417.724786,,417.724786,2025-02-28 11:22:24
3897,6427,102,4,REPAY,1,41.898208,,41.898208,2025-02-28 11:23:10
3898,6428,974,4,BORROW,5,762.597837,1590.65664641,762.597837,2025-02-28 11:28:59
3899,6429,624,1,BORROW,3,9799.185168,21831.9885482978,9799.185168,2025-02-28 11:41:33
3900,6433,867,1,REPAY,2,1.397559,,1.397559,2025-02-28 12:28:21
3901,6434,886,3,WITHDRAW,5,4996.3517,,,2025-02-28 12:56:07
3902,6435,908,1,REPAY,5,8.042428,,8.042428,2025-02-28 12:57:25
3903,6436,282,1,REPAY,3,1441.894841,,1441.894841,2025-02-28 12:58:54
3904,6440,435,1,LIQUIDATION,5,5600.1324,6392.9037721676,5600.1324,2025-02-28 13:23:20
3905,6441,967,2,REPAY,5,4.174378,,4.174378,2025-02-28 13:46:16
3906,6443,914,3,REPAY,1,8841.839892,,8841.839892,2025-02-28 14:19:27
3907,6444,547,1,WITHDRAW,2,7907.133695,,,2025-02-28 14:19:39
3908,6445,677,3,BORROW,2,8733.177727,10600.2677871265,8733.177727,2025-02-28 14:41:02
3909,6447,215,3,DEPOSIT,5,2026.6648,2026.6648,,2025-02-28 14:47:42
3910,6448,83,4,WITHDRAW,2,2176.817364,,,2025-02-28 15:07:57
3911,6452,176,4,REPAY,5,7402.239682,,7402.239682,2025-02-28 15:23:20
3912,6454,359,3,REPAY,4,721.61028,,721.61028,2025-02-28 15:51:38
3913,6455,154,4,WITHDRAW,1,696.035337,,,2025-02-28 15:58:21
3914,6456,240,3,REPAY,3,100.719564,,100.719564,2025-02-28 16:05:53
3915,6457,668,4,WITHDRAW,5,5909.156788,,,2025-02-28 16:08:22
3916,6459,621,4,DEPOSIT,5,4016.16638,4016.16638,,2025-02-28 16:54:19
3917,6460,128,4,LIQUIDATION,3,7450.117818,6895.6010884863,7450.117818,2025-02-28 16:56:32
3918,6461,21,2,REPAY,4,1036.844073,,1036.844073,2025-02-28 17:14:22
3919,6462,368,4,DEPOSIT,3,1659.65407,1659.65407,,2025-02-28 17:47:11
